name,latitude,longitude,ndvi
,49.12291666666609,0.27291666666627634,0.6732050776481628
,54.46874999999935,33.10624999999911,0.8064592480659485
,52.16874999999939,-9.10000000000025,0.7329373359680176
,70.33124999999907,26.127083333332507,0.5866373777389526
,60.593749999999254,36.97708333333238,0.6248783469200134
,64.91041666666587,52.97291666666544,0.7262037396430969
,52.88124999999937,7.939583333332877,0.6674502491950989
,41.364583333332874,-4.297916666666963,0.4848199188709259
,53.922916666666,19.318749999999312,0.7145714163780212
,35.447916666666295,46.30208333333223,0.3884269893169403
,65.50624999999917,30.597916666665842,0.7315943241119385
,52.66874999999937,18.3312499999993,0.08389093726873398
,41.443749999999554,44.597916666665554,0.5299182534217834
,50.456249999999386,3.8604166666662536,0.7427231669425964
,54.414583333332665,23.3020833333326,0.646385908126831
,33.689583333333,57.918749999998695,0.08462996780872345
,39.18541666666626,28.552083333332515,0.6471143364906311
,26.193749999999774,58.993749999998705,0.005688538774847984
,51.84791666666606,-0.0937500000003979,0.7400840520858765
,57.17291666666595,36.27291666666568,0.8059331178665161
,62.88958333333256,33.24791666666576,0.7664273381233215
,43.20624999999952,-6.452083333333632,0.8101052045822144
,42.36874999999954,42.26458333333229,0.7691060900688171
,53.668749999999335,55.85208333333207,0.5315351486206055
,54.18124999999934,51.447916666665435,0.6849965453147888
,48.747916666666114,7.081249999999556,0.7675344944000244
,57.381249999999284,-4.193750000000335,0.5829490423202515
,64.73124999999916,27.260416666665858,0.6947676539421082
,40.03541666666623,22.11041666666594,0.4647032618522644
,62.26874999999924,54.19791666666537,0.6570360064506531
,68.25208333333245,31.152083333332513,0.753629207611084
,51.95208333333269,-2.9812500000003292,0.7757937908172607
,63.16041666666586,52.11041666666546,0.7754814624786377
,31.002083333333037,60.65624999999868,0.04547492787241936
,53.36041666666602,19.9562499999993,0.6415053009986877
,37.44791666666628,31.00624999999914,0.5432923436164856
,64.28124999999918,43.40208333333223,0.7824758887290955
,47.89374999999945,40.1270833333323,0.47808837890625
,78.83124999999896,14.17291666666611,0.034539055079221725
,33.37708333333298,35.64791666666573,0.42389190196990967
,62.831249999999166,40.45208333333233,0.6412273645401001
,65.25624999999913,45.9854166666656,0.7404875159263611
,58.83124999999929,45.568749999998914,0.6745485663414001
,75.481249999999,61.52708333333197,-0.1857016235589981
,39.581249999999564,36.62291666666573,0.3882896602153778
,47.993749999999416,6.231249999999533,0.8154786825180054
,62.568749999999234,9.385416666666117,0.6963645219802856
,66.16874999999916,23.214583333332598,0.7817453742027283
,47.8354166666661,7.081249999999556,0.738219141960144
,68.41458333333244,53.506249999998744,0.5640802383422852
,53.98124999999935,26.889583333332492,0.8165487051010132
,58.152083333332605,-6.752083333333586,0.47471508383750916
,52.43124999999937,46.36874999999886,0.6603752374649048
,48.36874999999944,40.510416666665634,0.7057770490646362
,75.38541666666569,60.93958333333196,0.04916960000991821
,71.12291666666573,55.17708333333206,0.1628117710351944
,65.74791666666584,-22.21875000000003,0.39474377036094666
,46.252083333332784,17.377083333332674,0.5806617140769958
,66.01874999999916,52.597916666665434,0.03958872705698013
,60.93958333333257,44.356249999998965,0.7294812202453613
,64.0145833333325,52.39374999999876,0.7149540185928345
,57.71874999999929,38.91041666666567,0.743423581123352
,52.98541666666605,40.23124999999902,0.46076279878616333
,35.11874999999963,33.76874999999907,0.11887889355421066
,50.99374999999939,-2.6187500000003183,0.7701630592346191
,56.135416666665975,26.73958333333255,0.809271514415741
,52.918749999999385,53.860416666665365,0.6779373288154602
,32.12291666666635,51.67708333333215,0.17616039514541626
,30.177083333333062,66.00208333333191,0.050689902156591415
,61.472916666665924,35.022916666665715,0.7493880987167358
,36.93541666666627,38.94791666666569,0.5153676867485046
,47.5895833333328,5.977083333332871,0.6173966526985168
,45.618749999999466,17.052083333332657,0.5003024339675903
,37.34374999999961,22.114583333332575,0.6208364963531494
,40.22291666666623,20.82708333333261,0.4476625621318817
,54.60208333333269,46.63958333333224,0.38138148188591003
,37.260416666666266,58.22291666666535,0.15677671134471893
,36.685416666666306,39.00208333333233,0.27141112089157104
,50.69374999999938,2.564583333332962,0.631791889667511
,60.831249999999216,50.41874999999877,0.7254242897033691
,33.439583333332976,47.62708333333213,0.27720919251441956
,45.12708333333281,2.9437499999995396,0.6770652532577515
,44.40624999999947,3.2437499999995505,0.8066526651382446
,62.252083333332564,36.79374999999907,
,51.1437499999994,24.635416666665915,0.7028316855430603
,53.99374999999936,29.54374999999916,0.7163798809051514
,50.17708333333274,-5.43541666666698,0.27105072140693665
,47.54791666666612,44.9895833333322,0.3358042538166046
,46.206249999999436,17.143749999999386,0.6396653056144714
,41.88124999999953,-2.639583333333661,0.471187949180603
,36.79374999999963,50.160416666665526,0.6373764872550964
,36.61458333333296,55.85624999999874,0.053213633596897125
,54.502083333332656,-7.789583333333608,
,61.53958333333258,48.30208333333215,0.7258428931236267
,30.48958333333305,51.88541666666549,0.23945647478103638
,42.03958333333289,-3.222916666666975,0.5347173810005188
,65.99374999999914,52.156249999998806,0.6651803851127625
,53.03541666666604,40.85624999999896,0.67207932472229
,32.33124999999969,49.77291666666554,0.22852890193462372
,62.59791666666588,37.189583333332365,0.7336757183074951
,50.28124999999941,47.872916666665496,0.11791888624429703
,66.61458333333246,25.41458333333256,0.7105228900909424
,43.08958333333284,24.74374999999921,0.4161164164543152
,50.76041666666605,15.402083333332714,0.7271811962127686
,46.36458333333282,38.43958333333236,0.5358118414878845
,51.17291666666605,-2.093750000000312,0.7282992601394653
,64.21041666666585,-20.722916666666688,0.342868834733963
,47.48124999999947,8.906249999999488,0.5370106101036072
,42.2604166666662,24.914583333332526,0.4052867889404297
,35.772916666666305,50.889583333332176,0.2789165675640106
,45.8145833333328,13.88541666666609,0.7121606469154358
,36.53958333333298,30.27291666666582,0.5570936799049377
,66.12291666666582,51.806249999998805,0.7270278930664062
,52.74791666666604,53.89374999999873,0.6292744874954224
,43.906249999999545,27.627083333332475,0.7476516366004944
,53.102083333332686,52.40208333333214,0.7345296144485474
,45.70624999999947,16.031249999999403,0.5862382650375366
,54.88541666666598,28.043749999999164,0.7643464803695679
,64.34374999999918,11.585416666666077,0.6816732287406921
,36.88124999999963,32.318749999999135,0.45824146270751953
,52.89374999999935,30.62708333333245,0.7064245343208313
,57.3062499999993,40.839583333332314,0.7019468545913696
,53.839583333332705,-1.9479166666670267,0.7544476985931396
,40.768749999999535,39.97291666666569,0.47468921542167664
,37.25624999999961,28.227083333332473,0.16824407875537872
,29.31041666666639,60.01041666666538,0.04779146984219551
,49.3062499999994,24.452083333332524,0.6993899941444397
,49.82291666666609,1.2520833333329333,0.5620944499969482
,38.34374999999957,33.910416666665775,0.35715532302856445
,62.43958333333258,57.189583333332045,0.6806323528289795
,54.597916666666016,-7.172916666666935,0.7712773084640503
,37.13124999999961,47.177083333332206,0.20876547694206238
,46.36458333333282,34.26874999999908,0.26991283893585205
,56.181249999999295,-3.3437500000003406,
,35.00208333333297,62.310416666665276,0.054451316595077515
,53.82291666666599,44.55208333333223,0.47951602935791016
,44.83541666666617,42.67291666666565,0.3367277979850769
,59.83958333333255,42.06874999999891,0.6979035139083862
,53.64791666666604,19.78124999999932,0.7330225706100464
,50.83958333333273,5.3354166666662195,0.6407434940338135
,49.71041666666606,52.23958333333212,0.4940308630466461
,37.30208333333294,33.24791666666576,0.5190789103507996
,64.47708333333252,-20.44375000000008,-0.03679174929857254
,54.977083333332644,49.956249999998846,0.6215527653694153
,21.610416666666517,58.302083333332035,0.05365341901779175
,56.55624999999932,40.13124999999897,0.6623198986053467
,39.28541666666624,29.65208333333251,0.330792635679245
,55.860416666665955,34.32708333333238,0.4208373427391052
,48.83958333333276,21.860416666665913,0.8179680109024048
,61.768749999999194,44.77708333333223,0.705676257610321
,37.66874999999959,-5.718750000000313,0.3945884704589844
,63.252083333332514,9.993749999999437,0.7807579040527344
,62.41874999999918,59.46041666666535,0.6727733612060547
,45.5145833333328,9.118749999999494,0.3590126633644104
,57.60624999999926,12.193749999999481,0.7527639865875244
,73.48958333333235,54.6395833333321,0.18151108920574188
,58.02291666666595,34.9645833333324,0.6863125562667847
,52.197916666666046,58.035416666665384,0.34606656432151794
,53.13541666666603,-3.060416666667009,0.7536841034889221
,64.0145833333325,49.097916666665526,0.6977899670600891
,27.306249999999768,65.35624999999858,0.24491311609745026
,40.52291666666623,-6.6937500000002785,0.38346636295318604
,34.46041666666628,45.85208333333218,0.3768657147884369
,67.84374999999919,29.820833333332526,0.7140225768089294
,35.51041666666631,41.88124999999897,0.05762725695967674
,63.08124999999922,13.74374999999935,0.6448692679405212
,31.181249999999682,34.61874999999906,0.10204578936100006
,53.07291666666604,6.41041666666618,0.7936570048332214
,49.51458333333274,41.09791666666566,0.659083902835846
,30.05624999999973,52.06041666666548,0.19127659499645233
,40.53124999999954,-3.939583333333671,0.445158988237381
,58.393749999999265,50.85208333333218,0.6565626859664917
,52.59374999999935,41.86458333333231,0.539867103099823
,47.97708333333279,2.6270833333329335,0.6539008021354675
,62.993749999999196,9.385416666666117,0.6854948401451111
,66.17708333333246,14.472916666666011,0.11630061268806458
,62.656249999999226,43.756249999998964,0.6725205779075623
,35.66458333333298,42.44374999999894,0.08239677548408508
,62.88958333333256,50.14791666666548,0.7047611474990845
,50.56041666666608,23.727083333332615,0.7688035368919373
,47.92708333333275,-3.597916666667003,0.7954562306404114
,62.914583333332544,44.50208333333226,0.7206125259399414
,49.88958333333275,38.89791666666571,0.6624660491943359
,58.19374999999928,57.1437499999987,0.6338807344436646
,51.49374999999936,13.96874999999943,0.8359109163284302
,37.10624999999962,28.58958333333251,0.24058249592781067
,55.34791666666595,-3.5020833333336436,0.6877432465553284
,50.18541666666604,52.17291666666542,0.3285643458366394
,54.74374999999936,36.11874999999904,0.4946836829185486
,51.9395833333327,15.906249999999376,0.806488573551178
,71.3770833333324,53.96874999999874,0.44886401295661926
,57.860416666665934,39.87708333333227,0.6901682019233704
,66.89791666666582,49.8145833333321,0.6935232281684875
,20.977083333333173,50.66458333333213,0.06169772893190384
,61.339583333332534,49.33124999999882,0.7417438626289368
,50.38541666666608,18.47291666666595,0.7349815368652344
,51.943749999999355,7.168749999999448,0.4124141037464142
,25.70208333333311,65.32291666666524,0.020643090829253197
,57.53541666666595,25.710416666665907,0.7268861532211304
,56.18541666666595,49.02291666666551,0.6374337077140808
,49.42708333333273,5.664583333332899,0.7058369517326355
,64.47708333333252,30.95624999999913,0.714564859867096
,41.26041666666621,25.9979166666659,0.7364940643310547
,48.15624999999943,7.202083333332807,0.8055080771446228
,63.81458333333253,-18.9187500000001,-0.017018957063555717
,42.61041666666618,44.63124999999891,0.6202208995819092
,27.3270833333331,65.92291666666523,0.10780329257249832
,43.972916666666165,-0.17708333333368384,0.673407793045044
,43.56041666666616,3.981249999999534,
,65.2354166666658,15.806249999999325,0.5976418852806091
,67.36458333333249,40.43541666666561,0.6941494345664978
,68.31874999999911,55.21458333333206,0.6363273859024048
,67.30624999999912,51.30624999999878,0.6880771517753601
,57.960416666665935,47.73958333333218,0.7589243054389954
,51.32708333333274,6.2479166666661845,0.683753252029419
,30.510416666666373,57.71041666666537,0.04470003768801689
,49.78124999999938,2.972916666666236,0.7994012236595154
,63.47708333333254,36.343749999999034,0.7615137696266174
,52.15624999999936,5.397916666666162,0.4551350176334381
,36.71458333333297,29.893749999999134,0.25596219301223755
,58.53541666666594,23.760416666665947,0.6779627799987793
,65.74374999999915,-23.168749999999957,0.310059517621994
,66.42708333333249,20.106249999999246,0.5325196981430054
,65.89374999999916,27.452083333332496,0.7110028266906738
,65.48958333333249,-17.910416666666773,0.45306503772735596
,64.4437499999992,14.647916666666022,0.47954773902893066
,64.71458333333248,-16.1354166666668,-0.047862473875284195
,49.5312499999994,45.081249999998875,0.7001896500587463
,53.56874999999936,44.84374999999891,0.5397858619689941
,50.306249999999395,39.606249999998994,0.5910725593566895
,54.36458333333268,47.13958333333218,0.572144627571106
,30.927083333333023,51.64374999999879,0.2724744975566864
,57.78541666666596,25.427083333332515,0.7564373016357422
,34.76458333333298,48.07291666666552,0.5048943758010864
,75.42708333333235,61.11458333333195,0.03843819722533226
,33.47291666666634,36.5604166666657,0.09341192990541458
,67.09374999999915,57.48541666666537,0.6658599972724915
,68.4854166666658,24.527083333332538,0.5851119756698608
,65.7187499999992,13.964583333332769,0.7584342956542969
,49.2812499999994,30.67708333333243,0.6639281511306763
,50.2187499999994,14.927083333332718,0.5860579013824463
,63.10208333333252,14.743749999999407,0.7535257935523987
,49.55208333333275,54.85208333333202,0.5245676040649414
,64.06041666666584,12.118749999999466,0.5460881590843201
,63.856249999999214,12.056249999999409,0.6584340333938599
,35.914583333332985,51.87291666666544,0.22098861634731293
,57.93541666666595,43.2979166666656,0.6916745901107788
,48.94374999999943,35.72291666666575,0.6094810366630554
,34.881249999999675,48.50208333333219,0.39076846837997437
,54.168749999999356,51.43124999999878,0.6385773420333862
,52.38958333333271,27.96458333333248,0.6711472272872925
,37.73958333333296,37.372916666665674,0.4226738214492798
,57.860416666665934,42.456249999998924,0.7451369166374207
,42.57708333333289,44.743749999998954,0.6530954837799072
,65.08124999999919,52.70208333333216,0.7433488368988037
,60.639583333332574,56.018749999998754,0.7157912254333496
,36.51458333333294,33.54374999999908,0.8239725828170776
,64.98541666666583,47.52291666666551,0.6517776846885681
,50.47291666666607,15.735416666666053,0.6555143594741821
,52.68124999999938,48.66874999999885,0.5594592094421387
,57.43958333333262,50.83124999999878,0.7426271438598633
,48.997916666666086,10.61041666666614,0.7481100559234619
,59.05624999999926,24.41041666666584,0.6568993926048279
,29.21041666666643,61.214583333331916,0.02457651123404503
,59.58541666666593,58.722916666665384,0.5918793678283691
,53.40624999999933,25.568749999999252,0.7407484650611877
,67.03541666666577,17.189583333332706,0.6183534264564514
,56.33541666666596,13.614583333332687,0.7175304889678955
,43.352083333332864,-1.6229166666670383,0.6676045060157776
,52.739583333332675,45.206249999998875,0.6041743159294128
,45.756249999999504,4.556249999999579,0.6952154040336609
,64.80624999999918,-17.35208333333341,-0.04647737368941307
,37.26458333333297,28.214583333332513,0.21828889846801758
,49.68958333333273,18.043749999999275,0.7660499215126038
,37.760416666666295,40.068749999999,0.25488734245300293
,37.84791666666623,36.160416666665725,0.4197169840335846
,64.44791666666588,33.81041666666573,0.78147292137146
,49.68541666666608,18.03958333333264,-0.027351709082722664
,55.99374999999933,37.86041666666566,0.5874674916267395
,38.66458333333294,31.018749999999102,0.4154628813266754
,47.8354166666661,36.827083333332325,0.5101324319839478
,37.493749999999594,27.497916666665905,
,49.57291666666608,26.960416666665875,0.6879810690879822
,38.41874999999959,-7.672916666666907,0.1725519597530365
,44.389583333332844,18.189583333332678,0.6646608114242554
,34.7729166666663,47.564583333332195,0.45224252343177795
,35.26874999999966,59.67291666666535,0.19298577308654785
,48.18124999999943,36.86041666666568,0.4079699218273163
,54.90208333333267,-8.031250000000256,0.6752915978431702
,42.810416666666185,44.931249999998926,0.5058687925338745
,58.1187499999993,-6.614583333333599,0.3852584958076477
,38.11458333333293,59.435416666665326,0.061359014362096786
,61.822916666665904,30.372916666665873,0.7788698077201843
,58.4145833333326,42.20208333333223,
,64.06458333333251,-17.810416666666725,0.24512295424938202
,41.093749999999524,36.16874999999905,0.6457462906837463
,54.07708333333266,53.602083333332125,0.696692705154419
,40.306249999999565,48.06458333333222,0.2852513790130615
,54.51458333333268,21.289583333332615,0.8393977284431458
,33.51458333333301,50.32708333333212,0.288331538438797
,64.85208333333252,57.07708333333201,0.7141462564468384
,50.83541666666606,38.26041666666569,0.6759169101715088
,53.56874999999936,33.73541666666579,0.7963966727256775
,64.93958333333251,50.75624999999877,0.7616584897041321
,49.83958333333272,12.839583333332797,0.7196753621101379
,59.793749999999235,15.16041666666601,0.6385428309440613
,69.1187499999991,21.706249999999297,0.4104849696159363
,25.122916666666452,42.65624999999895,0.06336500495672226
,44.78958333333284,7.743749999999494,0.7107293605804443
,33.71458333333299,68.22291666666516,0.5970583558082581
,61.647916666665864,51.16458333333215,0.7351646423339844
,55.21041666666599,39.960416666665616,0.5756428837776184
,59.73958333333258,35.32291666666577,0.7155756950378418
,36.69791666666628,31.789583333332416,0.6052982211112976
,31.864583333333023,63.0895833333319,0.1413351446390152
,50.70624999999936,2.1312499999995675,0.7073862552642822
,45.7895833333328,46.643749999998896,0.20320281386375427
,59.59374999999926,56.18541666666542,0.6690895557403564
,63.406249999999176,32.73541666666574,0.6935245394706726
,38.42708333333295,28.47708333333247,0.38504987955093384
,18.347916666666567,50.364583333332114,0.06452702730894089
,66.5020833333325,48.535416666665526,0.8111528158187866
,42.79374999999955,-0.9604166666669868,0.5805607438087463
,55.18124999999934,9.256249999999453,0.6127158999443054
,64.81458333333248,42.81458333333231,0.6982353329658508
,56.51458333333264,31.79374999999908,
,55.68541666666597,43.27291666666556,0.7122325897216797
,36.96041666666627,44.322916666665606,0.3351316750049591
,42.76041666666619,-0.9645833333336781,0.631410539150238
,34.439583333333,49.61458333333218,0.1332673281431198
,57.25208333333261,35.956249999999045,0.756675660610199
,34.381249999999646,44.1104166666656,0.04742572084069252
,41.81041666666621,33.23541666666577,0.5293821096420288
,61.66458333333259,43.852083333332274,0.7592360377311707
,47.743749999999444,34.69791666666575,0.46450406312942505
,36.91874999999961,46.58541666666559,0.1829943060874939
,36.97708333333295,40.381249999998964,0.28878462314605713
,55.743749999999324,26.306249999999235,0.6815866231918335
,67.00208333333245,51.856249999998795,0.6718262434005737
,64.41874999999919,40.27291666666567,0.6156132817268372
,54.206249999999365,26.314583333332536,0.7344996333122253
,35.33541666666632,57.60624999999874,0.11761993169784546
,50.16874999999943,41.11041666666563,0.6177862286567688
,51.393749999999415,4.7937499999995055,0.6127064228057861
,57.860416666665934,15.810416666666073,0.7851145267486572
,65.15624999999912,-15.860416666666792,0.021435584872961044
,62.10624999999921,54.9229166666654,0.6149700284004211
,54.08541666666597,-9.281250000000226,
,65.31874999999914,-15.302083333333455,0.25135186314582825
,64.59791666666584,55.2895833333321,0.7049428224563599
,47.052083333332796,0.7062499999995849,0.5803755521774292
,42.35208333333286,19.043749999999335,0.6624273061752319
,50.522916666666056,-4.697916666666969,0.8005651831626892
,53.83124999999935,-8.081250000000239,0.6276613473892212
,65.20208333333247,57.660416666665384,0.7841773629188538
,29.42708333333308,53.73124999999871,0.05468565598130226
,52.935416666666,7.05208333333286,0.5701314210891724
,52.50624999999935,53.47708333333213,0.7379438877105713
,50.843749999999396,-4.052083333333655,0.7742062211036682
,48.7062499999994,2.497916666666242,0.8084726333618164
,65.21874999999918,-21.78125,0.5864051580429077
,62.03958333333255,40.67291666666565,0.6752923130989075
,50.50624999999939,31.943749999999145,0.6484093070030212
,44.05208333333284,8.185416666666129,0.3723328709602356
,35.93958333333298,51.06874999999883,0.406229704618454
,59.802083333332604,49.19374999999882,0.7541646361351013
,57.052083333332625,14.17291666666611,
,40.96874999999957,40.793749999998994,0.6210091710090637
,51.43124999999938,30.356249999999136,0.735944926738739
,58.002083333332614,46.689583333332216,0.7154015898704529
,63.08124999999922,58.17291666666538,0.706205427646637
,62.41874999999918,24.360416666665856,0.7136893272399902
,51.51874999999941,46.20208333333227,-0.20047910511493683
,56.76458333333266,25.7895833333325,0.7956581115722656
,38.031249999999595,21.33541666666593,0.4606759250164032
,37.7354166666663,42.368749999998926,0.2859100103378296
,57.88541666666597,46.9645833333322,0.7293951511383057
,62.32291666666588,57.77708333333205,0.6885080337524414
,79.22708333333227,13.652083333332712,-0.125857874751091
,34.26458333333299,45.947916666665606,0.14909179508686066
,57.28958333333264,-4.064583333333672,0.6693944334983826
,40.31874999999959,21.72291666666592,0.352230042219162
,58.81041666666595,42.56874999999894,
,57.80416666666596,-4.691666666666947,0.34886398911476135
,51.1812499999994,36.14374999999902,0.6772381067276001
,58.46458333333257,39.402083333332314,0.7697296142578125
,43.43541666666621,40.53124999999892,0.7199579477310181
,55.68958333333266,35.60208333333239,0.7897452116012573
,65.36874999999918,59.93541666666533,0.6001693606376648
,47.968749999999424,-2.8187500000003634,0.7159310579299927
,17.81041666666657,44.33958333333222,0.09966918081045151
,60.01874999999924,38.14791666666568,0.6069064140319824
,50.38541666666608,3.693749999999596,0.6633359789848328
,49.66874999999939,20.085416666665964,0.6679343581199646
,48.62708333333277,23.522916666665907,0.6855888962745667
,34.41041666666634,67.71874999999855,0.07971160858869553
,37.110416666666275,47.42291666666554,0.3664948642253876
,52.852083333332715,-7.435416666666952,0.7452472448348999
,50.16874999999943,36.11041666666574,0.6347603797912598
,42.35208333333286,-8.485416666666906,0.09336818754673004
,64.31874999999918,31.997916666665752,0.4761721193790436
,63.05208333333254,14.443749999999394,0.6030136942863464
,63.693749999999184,52.82291666666549,0.748291015625
,54.11458333333267,50.4145833333321,0.6394689679145813
,41.62291666666621,33.87708333333242,0.6081446409225464
,53.49374999999934,35.03541666666575,0.7751517295837402
,44.785416666666144,28.97291666666584,
,47.99791666666612,37.327083333332354,0.0702017992734909
,39.99374999999956,29.564583333332454,0.6545981764793396
,37.743749999999615,57.18124999999872,0.2697559595108032
,28.110416666666396,51.96458333333217,0.050755955278873444
,48.9187499999994,-0.0687500000003922,0.6648480296134949
,64.89791666666585,-14.785416666666805,0.4566279351711273
,47.064583333332784,-0.981250000000358,0.7840114235877991
,32.91458333333302,60.33124999999865,0.05319738760590553
,44.98958333333284,27.4687499999992,0.2680126428604126
,37.722916666666286,31.677083333332494,
,64.52708333333254,-21.056250000000002,0.30725178122520447
,39.79374999999958,26.33541666666585,0.6875618100166321
,63.714583333332534,14.952083333332752,0.7121748328208923
,59.26041666666588,50.07708333333209,0.7251338362693787
,38.66041666666624,33.37708333333242,
,28.89374999999974,60.34791666666529,0.04178716614842415
,55.84374999999932,41.835416666665616,0.6350290775299072
,67.84791666666584,50.4729166666655,0.5864084362983704
,55.16458333333265,22.864583333332632,0.48581239581108093
,40.21458333333291,-1.8812500000003636,0.5619844794273376
,48.68541666666606,6.672916666666168,0.7853403687477112
,32.76041666666635,49.668749999998816,0.21169164776802063
,66.62291666666582,16.28958333333273,0.6828193068504333
,46.63541666666611,40.06041666666558,-0.01342073641717434
,57.71874999999929,38.96874999999898,0.783725917339325
,27.04791666666643,62.27291666666529,0.15218500792980194
,72.04791666666571,54.90624999999874,0.3073725700378418
,48.77291666666611,14.010416666666089,
,49.877083333332735,28.572916666665805,0.628088653087616
,40.306249999999565,20.01458333333261,0.3257453739643097
,44.80624999999949,17.872916666666043,0.6863218545913696
,62.48958333333256,53.83958333333208,0.7612487077713013
,42.49791666666621,13.081249999999415,0.5681762099266052
,41.24791666666623,31.760416666665744,0.5016564726829529
,60.69583333333254,55.29166666666541,0.7060952186584473
,45.74374999999948,20.952083333332606,0.46036675572395325
,53.79374999999934,20.664583333332672,0.6678312420845032
,49.26458333333277,41.80624999999892,0.7211136817932129
,55.32291666666597,10.722916666666093,0.7285990118980408
,46.8979166666661,14.55208333333269,0.7425342798233032
,72.0187499999991,52.08958333333217,
,52.24374999999936,43.6645833333323,0.49925458431243896
,20.839583333333188,42.32708333333223,0.08821692317724228
,39.8145833333329,31.102083333332445,0.44427308440208435
,69.15624999999912,49.3020833333322,0.3899504840373993
,47.69374999999946,33.93541666666573,0.34043779969215393
,55.364583333332675,45.818749999998865,0.578253984451294
,56.85208333333265,-2.685416666666981,0.6946802735328674
,74.65624999999903,57.177083333332064,-0.030739648267626762
,53.57291666666603,59.73124999999866,0.6336996555328369
,55.14374999999932,59.05208333333196,0.577184796333313
,67.51458333333247,56.810416666665354,0.6808040142059326
,63.09791666666586,30.543749999999104,0.7192266583442688
,48.856249999999434,27.689583333332536,0.6901010870933533
,65.20624999999916,14.618749999999409,0.2978420853614807
,33.23958333333301,49.68124999999881,-0.21292759478092194
,64.60624999999916,55.7437499999987,0.6532275676727295
,43.656249999999524,-1.3520833333337237,0.6713703870773315
,63.602083333332544,15.639583333332753,0.6527029275894165
,68.43124999999915,59.99374999999864,0.5718910098075867
,43.40208333333284,5.981249999999533,0.36221373081207275
,65.26874999999916,54.989583333332085,0.7497700452804565
,37.06041666666629,30.197916666665808,0.2798829674720764
,67.59791666666581,49.4979166666655,0.7030393481254578
,29.48958333333303,50.78958333333213,0.05189567804336548
,64.22291666666587,54.156249999998806,0.7747027277946472
,39.0562499999996,46.94374999999888,0.33995816111564636
,63.822916666665826,-19.435416666666754,0.4489929676055908
,67.7604166666658,61.668749999998624,0.6002263426780701
,53.581249999999336,15.547916666666083,0.7835459113121033
,42.535416666666165,24.831249999999187,0.3264177441596985
,69.6812499999991,61.50624999999869,0.5786696076393127
,26.014583333333128,59.08541666666533,0.020255286246538162
,45.10208333333282,42.743749999998954,0.35642313957214355
,60.493749999999245,17.727083333332672,0.720193088054657
,61.5562499999992,8.706249999999441,0.12877610325813293
,30.360416666666378,53.90208333333214,0.04858953878283501
,65.61458333333249,28.027083333332538,0.676103413105011
,37.11458333333294,32.41874999999911,-0.05628146976232529
,49.62708333333277,34.193749999999056,0.5583497285842896
,57.71041666666594,55.01874999999878,0.7514784336090088
,26.972916666666414,38.82708333333235,0.06995529681444168
,40.60624999999956,29.564583333332454,0.4266888201236725
,67.23124999999916,39.2854166666657,0.6933081746101379
,66.57708333333247,36.960416666665736,0.6789059638977051
,26.497916666666477,58.23541666666535,0.029769552871584892
,39.214583333332904,37.110416666665685,0.3508007824420929
,55.027083333332676,40.80208333333232,0.7543351650238037
,56.70208333333266,16.08541666666605,0.6233246326446533
,63.81041666666588,38.08541666666571,0.6708848476409912
,57.83124999999927,37.61041666666562,0.7518491744995117
,45.52708333333282,27.406249999999172,0.26290279626846313
,55.91041666666599,21.768749999999272,0.7473694086074829
,52.66041666666604,-2.889583333333633,0.47924667596817017
,57.16874999999928,29.73958333333252,0.7940987944602966
,69.5437499999991,26.6854166666659,0.6170833706855774
,61.36041666666587,14.456249999999384,0.6955376267433167
,53.97291666666602,53.27291666666545,0.7615054249763489
,34.814583333333005,45.72708333333227,0.2816517651081085
,66.09374999999912,-16.422916666666765,0.6360504627227783
,67.42708333333249,17.068749999999373,0.6296095848083496
,54.57291666666603,51.152083333332165,0.6182689666748047
,78.89374999999896,13.085416666666077,-0.38731831312179565
,31.756249999999678,34.72291666666578,0.21383608877658844
,53.16458333333269,47.514583333332205,0.8104665875434875
,76.34374999999903,65.31041666666525,
,64.0145833333325,-20.231250000000074,0.3258121609687805
,49.227083333332764,4.8229166666662024,0.7679929733276367
,32.214583333332996,35.893749999999066,0.19224752485752106
,54.26041666666601,39.66041666666563,0.6533758640289307
,59.672916666665934,45.239583333332234,0.7488172650337219
,52.40624999999937,29.339583333332452,0.6807641386985779
,53.197916666666046,23.864583333332572,0.7848716974258423
,54.03124999999931,-1.5687500000003352,0.5174475312232971
,43.035416666666194,18.735416666666026,0.6852396726608276
,49.60624999999943,48.92291666666554,0.3098483681678772
,57.802083333332575,34.6145833333324,0.5433874130249023
,32.76041666666635,64.2229166666653,0.10824552923440933
,33.48124999999965,64.15624999999861,0.185842826962471
,47.97291666666609,24.82291666666589,0.7110128998756409
,24.747916666666477,43.19791666666563,0.06732004135847092
,66.73541666666583,58.32708333333207,0.6281960010528564
,31.231249999999726,54.3895833333321,0.05733026564121246
,65.92708333333249,48.26874999999881,0.7318304777145386
,63.68541666666582,36.80208333333237,0.6280139684677124
,41.00208333333286,-3.197916666666998,0.5177520513534546
,64.91874999999919,13.035416666666064,0.6597720384597778
,67.28541666666581,57.22291666666538,0.6556955575942993
,19.06041666666654,41.77708333333225,0.22883781790733337
,55.077083333332666,8.80208333333286,0.7424114942550659
,73.9979166666657,56.631249999998715,-0.026021484285593033
,56.17291666666597,8.993749999999466,0.8481488227844238
,18.00208333333324,48.997916666665475,0.08053332567214966
