name,latitude,longitude,ndbi
Czchow Czchow Hydroelectric Power Plant Poland - Czchow Hydroelectric Power Plant Poland,49.81,20.680556,0.006998872384428978
Debe Debe Hydroelectric Power Plant Poland - Debe Hydroelectric Power Plant Poland,52.4883,20.9236,0.032724689692258835
Dobrze?,50.7558,17.8332,-0.1121043935418129
Dychów Dychow - Dychow Pumped Storage Hydroelectric Power Plant Poland,51.9863325,15.0608199,-0.12045148015022278
Gorzupia II,51.736,15.2584,0.0169126708060503
Grajówka,51.6725,15.2919,-0.015337750315666199
Grodek Grodek Hydroelectric Power Plant Poland - Grodek Hydroelectric Power Plant Poland,53.4999,18.3736,-0.1469266712665558
Januszkowice,50.3905,18.1133,-0.031521301716566086
Koronowo Koronowo Hydroelectric Power Plant Poland - Koronowo Hydroelectric Power Plant Poland,53.2753,17.9527,-0.1327950358390808
Kr?pna,50.4483,17.9577,-0.19852645695209503
Krapkowice,50.4712,17.9809,-0.09597299247980118
Myczkowce Myczkowce Hydroelectric Power Plant Poland - Myczkowce Hydroelectric Power Plant Poland,49.4311,22.4084,-0.0934203565120697
Niedzica Niedzica Pumped Storage Power Plant Poland - Niedzica Pumped Storage Power Plant Poland,49.4099645,20.3267659,0.18048915266990662
O?awa,50.9374,17.3401,-0.05771247670054436
Pierzch?y,54.3007,19.849,-0.20397734642028809
Pilchowice Pilchowice Hydroelectric Power Plant Poland - Pilchowice Hydroelectric Power Plant Poland,50.964,15.645,-0.10224350541830063
Porabka Porabka Hydroelectric Power Plant Poland - Porabka Hydroelectric Power Plant Poland,49.8073,19.202,-0.0026042815297842026
Porąbka żar Porabka Zar H1 - Porabka-Zar Pumped Storage Power Plant Poland,49.7704966,19.2116631,-0.08305733650922775
Raduszec Stary,52.0293,15.0719,0.051351673901081085
Rakowice,51.1294,15.5766,-0.05195073410868645
Roznow Roznow Hydroelectric Power Plant Poland - Roznow Hydroelectric Power Plant Poland,49.7614,20.6631,0.11920689791440964
Smardzewice,51.4739,20.0061,-0.015784354880452156
Solina Solina - Solina Pumped Storage Hydroelectric Power Plant Poland,49.3958323,22.4606916,-0.2606561779975891
Sromowice Wy?ne,49.4068,20.3336,0.1529979556798935
Straszyn,54.2742,18.5633,-0.1783876270055771
Strzegomino,54.3202,17.2311,-0.27408236265182495
Tresna Tresna Hydroelectric Power Plant Poland - Tresna Hydroelectric Power Plant Poland,49.7473,19.2075,0.10493339598178864
Włocławek Wloclawek - Wloclawek Hydroelectric Power Plant Poland,52.6564,19.1339,-0.003089984878897667
Zielisko,51.62166667,14.76111111,-0.1330363154411316
Zur Zur Hydroelectric Power Plant Poland - Zur Hydroelectric Power Plant Poland,53.5613,18.354,-0.1739477962255478
Żarnowiec Zarnowiec H1 - Zarnowiec Pumped Storage Hydroelectric Power Plant Poland,54.722272,18.082356,-0.02399122156202793
Żydowo ZydowoPS - Zydowo Pumped Storage Hydroelectric Power Plant Poland,54.0216713,16.7385445,-0.11864802241325378
 Aguieira - G1 - Aguieira Hydroelectric Power Plant Portugal,40.340285,-8.196778,0.3238832354545593
Alqueva,38.197508,-7.496394,0.22887805104255676
Alto lindoso Alto Lindoso - G1 - Alto Lindoso Hydroelectric Power Plant Portugal,41.872,-8.2025,0.3839680254459381
Alto rabagão Rabagao - Alto Rabagao Hydroelectric Power Plant Portugal,41.737703,-7.853632,0.19844765961170197
Alvadia,41.4564,-7.8103,-0.311322957277298
Alvito,38.2788,-7.9093,0.05325227603316307
Aregos,41.0939,-8.0278,-0.13953128457069397
Baixo Sabor Montante - G1,41.209099,-7.049,0.07729119062423706
Barroca,40.1115,-7.7297,-0.03790954500436783
Belver,39.4795,-7.9979,0.20783251523971558
Bemposta,41.3009,-6.4699,0.28446781635284424
Boavista,41.358,-8.4491,-0.1508692353963852
Bouca Bouca - Bouca Hydroelectric Power Plant Portugal,39.854,-8.2197,0.06420811265707016
Bouçoais-Sonim,41.7277,-7.1954,0.12154082953929901
Bragadas,41.5413,-7.7891,0.019765673205256462
Cabril Cabril - G1 - Cabril Hydroelectric Power Plant Portugal,39.91727,-8.13244,0.13159501552581787
Caldeirao Caldeirao - Caldeirao Hydroelectric Power Plant Portugal,40.5316,-7.3297,0.2876865863800049
Calheta,32.74611111,-17.14916667,-0.33057644963264465
Canedo,41.6204,-7.7394,-0.2841787040233612
Canicada Canicada - Canicada Hydroelectric Power Plant Portugal,41.653,-8.231,0.17125272750854492
Carrapatelo Carrapatelo - G1 - Carrapatelo Hydroelectric Power Plant Portugal,41.0849,-8.1306,0.3636685609817505
Carregal,40.8072,-8.2438,-0.24355751276016235
Castelo bode Castelo Bode - G1 - Castelo do Bode Hydroelectric Power Plant Portugal,39.5429,-8.3188,0.2554316222667694
Catapereiro,41.0912,-7.2715,0.12100795656442642
Cercosa,40.6703,-8.2469,-0.2124081552028656
Corvete,41.3965,-8.1793,-0.3144702613353729
Covas do Barroso,41.6305,-7.7949,-0.1398606151342392
Crestuma Crestuma - G1 - Crestuma-Lever Hydroelectric Power Plant Portugal,41.0716,-8.486,0.20631243288516998
Desterro,40.3984,-7.6869,-0.23693503439426422
Ermal,41.5781,-8.1528,-0.14276787638664246
Ermida (Ribeiradio),40.7422,-8.3194,0.13251233100891113
Fagilde,40.6292,-7.8255,-0.24423722922801971
Fajã da Nogueira,32.7432,-16.9069,-0.2810683846473694
Feiticeiro (Baixo Sabor - Jusante),41.202,-7.0936,0.31120145320892334
Foz Tua,41.21583333,-7.42638889,0.09654346853494644
Frades I,41.693192,-8.027951,-0.031400542706251144
Fratel Fratel - G1 - Fratel Hydroelectric Power Plant Portugal,39.5428,-7.8029,0.16919495165348053
Freigil,41.075,-8.0233,-0.23500554263591766
Guilhofrei,41.5811,-8.1428,-0.20314370095729828
Idanha-a-Nova,39.9447,-7.2011,0.1409243494272232
Inverno da Calheta,32.7215,-17.1789,-0.06936584413051605
Janeiro de Cima,40.0655,-7.8055,-0.0683816522359848
Lindoso,41.8595,-8.2704,-0.04031891003251076
Maranhão,39.0152,-7.9756,0.1519823670387268
Meimoa,40.2597,-7.1389,0.14687933027744293
Miranda,41.4886,-6.2656,0.08820611238479614
Montargil,39.0542,-8.1766,0.1945452094078064
Nunes,41.825,-6.9544,-0.06418044120073318
Odivelas,38.1852,-8.1153,0.11508794873952866
Ovadas,41.0558,-8.2487,-0.16736707091331482
Paradela Paradela - Paradela Hydroelectric Power Plant Portugal,41.7686,-7.9504,0.3663955330848694
Pedrógão,38.1101,-7.6296,0.2744329571723938
Pego do Altar,38.418,-8.3919,0.22226043045520782
Penacova,40.2975,-8.2487,-0.1679282784461975
Penide,41.5489,-8.5372,0.07943044602870941
Pereira,40.9199,-7.9648,-0.2264252007007599
Picote I / Picote II,41.379,-6.3525,0.13823705911636353
Pinhel,40.8243,-7.0832,-0.012686975300312042
Pocinho Pocinho - G1 - Pocinho Hydroelectric Power Plant Portugal,41.1343,-7.1141,0.2996620237827301
Ponte de Jugais,40.3848,-7.705,-0.2733656167984009
Ponte do Bico,41.6062,-8.4271,0.1229601576924324
Pracana Pracana - Pracana Hydroelectric Power Plant Portugal,39.5649,-7.8123,0.1772954761981964
Raiva Raiva - Raiva Hydroelectric Power Plant Portugal,40.3095,-8.2488,0.22275878489017487
Rebordelo,41.7556,-7.1764,0.08471623063087463
Regua REgua - G1 - Regua Hydroelectric Power Plant Portugal,41.1461,-7.74,0.3635265827178955
Ribadouro,41.0991,-8.0826,-0.15917067229747772
Ribeiradio Ermida,40.74277778,-8.31944444,0.2211802750825882
Sabugueiro I,40.3967,-7.6625,-0.10434975475072861
Sabugueiro II,40.3964,-7.6622,-0.11821408569812775
Salamonde,41.6917,-8.0912,0.3129677176475525
Salamonde Salamonde II - G3 - Salamonde Hydroelectric Power Plant Portugal,41.689967,-8.092345,-0.13942235708236694
Santa Luzia,40.0897,-7.8579,0.38406455516815186
Senhora de Monforte,40.79805556,-7.015,0.22144962847232819
Senhora de Porto,41.56888889,-8.19611111,0.021750805899500847
Senhora do Salto,41.1274,-8.4324,-0.14248408377170563
Sordo,41.26972222,-7.78861111,-0.020285608246922493
São Pedro do Sul,40.7604,-8.0438,-0.23296396434307098
Talhadas,40.647,-8.3177,-0.1368173062801361
Terragido,41.2872,-7.7495,-0.009516238234937191
Torga,41.7061,-7.1175,-0.09091628342866898
Torrão Torrao - G1 - Torrao Hydroelectric Power Plant Portugal,41.097355,-8.261137,0.13256117701530457
Touvedo Touvedo - Touvedo Hydroelectric Power Plant Portugal,41.8124,-8.354,0.1056351289153099
Ucanha,41.054,-7.7462,-0.16421537101268768
Valeira Valeira - G1 - Valeira Hydroelectric Power Plant Portugal,41.1605,-7.3742,0.3426772356033325
Vales,41.4419,-7.4985,-0.2088070511817932
Varosa,41.1208,-7.7761,0.11886341869831085
Venda Nova,41.6794,-7.9823,0.293326735496521
Venda Nova III / Frades II,41.692695,-8.027817,-0.12017250061035156
Vila Cova,40.3797,-7.7283,-0.16561689972877502
Vilar tabuaco Vilar-Tabuaco Hydroelectric Power Plant Portugal - Vilar-Tabuaco Hydroelectric Power Plant Portugal,40.9871,-7.5353,0.1798405647277832
Vilarinho furnas Vilarinho Furnas - G1 - Vilarinho das Furnas Hydroelectric Power Plant Portugal,41.763285,-8.209765,-0.029385030269622803
ALBESTI,45.216514,24.657876,0.01550867035984993
Arcesti,44.449583,24.312917,-0.06291893869638443
Arpasu,45.79375,24.595417,0.41948026418685913
Avrig,45.745417,24.39125,0.0715978667140007
BACAU,46.541997,26.948323,0.06520561128854752
BAICULESTI,45.058839,24.688304,0.09692252427339554
BASCOV,44.89636,24.847892,0.0981295257806778
BRETEA,45.667992,23.001966,0.06958897411823273
BUHUSI,46.722069,26.671456,0.00019976501062046736
Babeni,44.920417,24.250417,-0.01475058775395155
Beresti,46.187083,27.18375,-0.10719804465770721
Budeasa,44.91625,24.82125,0.018167095258831978
CALIMANESTI (Olt),45.240308,24.346887,0.2542300820350647
CARNESTI  I,45.535967,22.87017,0.052952155470848083
CARNESTI  II,45.546616,22.879027,0.03694082796573639
CERBURENI,45.192216,24.661323,0.06386879086494446
CHE MALAIA,45.35365,24.02453,0.045947328209877014
CHE MOTRU,45.134775,22.806895,-0.12010207772254944
CHE RAUL ALB,45.156224,22.410357,0.33555516600608826
CINDESTI,45.272651,26.70468,0.07052958011627197
CLABUCET,45.5661,25.0937,0.24769893288612366
CLOPOTIVA,45.498403,22.842011,-0.1015644446015358
COSTISA,46.770213,26.61912,-0.017765263095498085
CURTEA DE ARGES,45.144537,24.670473,0.06291211396455765
Calimanesti,45.074583,24.364583,-0.08123955875635147
Cerna Principal,45.162083,22.732917,0.4771585464477539
CheLotru_LOTR1_CA - Lotru-Ciunget Hydroelectric Power Plant Romania,45.446999,23.768,0.26226967573165894
Colibita,47.165417,24.877917,0.15745429694652557
Costeshti Stinka / Stanca,47.84125,27.225417,-0.062446415424346924
Cumpanita,45.43642,24.57988,-0.1770288646221161
DOBRESTI,45.309726,25.418143,-0.2192327082157135
DRAGOSLAVELE,45.33026,25.163888,-0.03752554580569267
Daesti,45.17875,24.369583,0.25157430768013
Dragan remeti Dragan (Remeti) Hydroelectric Power Station Romania - Dragan (Remeti) Hydroelectric Power Station Romania,46.7889,22.7156,0.11326541751623154
Draganesti,44.177917,24.48375,-0.01180772390216589
Dragasani,44.682917,24.292083,-0.04542204737663269
FLORESTI (I and II),46.749503,23.476444,0.08738396316766739
FUGHIU,47.069443,22.070452,0.08339167386293411
Frunzaru,44.045417,24.57125,-0.029077008366584778
GARLENI,46.667197,26.813902,-0.004677410237491131
GILAU (I and II),46.74472,23.37164,0.0022895447909832
GOLESTI (Calinesti),44.807323,24.99551,0.0603439137339592
GURA LOTRULUI,45.344738,24.275161,0.2442263662815094
Galbeni,46.457917,26.952083,-0.09374036639928818
Gogosu,44.622793,22.641357,0.009664800018072128
Govora,45.012083,24.29625,0.05668605864048004
HPP Portile de Fier I,44.673,22.532,0.028511567041277885
HPP Portile de Fier II,44.306999,22.568001,0.01977340131998062
Hateg,45.59125,22.95875,0.41482558846473694
Hpp bradisoru BRAD - Bradisor Hydroelectric Power Station Romania,45.3549,24.1053,0.37048453092575073
Hpp galceag GALC1,45.5879,23.6279,0.14690947532653809
Hpp mariselu / Mărișelu ,46.6679,23.059,0.22584258019924164
Hpp ruieni RUIE1 - Ruieni Hydroelectric Power Station Romania,45.426,22.4757,0.39741891622543335
Hpp stejaru STEJ1 - Bicaz-Stejaru Hydroelectric Power Station Romania,46.9386,26.1029,0.19718727469444275
Hpp tismana TISM - Tismana (Motru) Hydroelectric Power Station Romania,45.0444,22.9472,0.03917314112186432
Hpp vidraru CORB12 - Vidraru Hydroelectric Power Station Romania,45.3667,24.6307,0.27107712626457214
IZVOARELE,45.267768,26.024851,-0.06272199749946594
Ionesti,44.857917,24.24625,-0.09401196241378784
Ipotesti,44.26625,24.400417,-0.0378025658428669
Izbiceni,43.81625,24.69625,0.1321469247341156
LERESTI,45.3942,25.0625,0.4452578127384186
LILIECI,46.615654,26.897527,-0.01169758103787899
Lugasu,47.059583,22.30375,0.040836118161678314
MANICESTI,45.027604,24.704904,0.029506003484129906
MERISANI,44.956083,24.763985,0.03972305729985237
MIHAILESTI,44.327175,25.946302,0.022451678290963173
MOROIENI,45.254715,25.41247,-0.20296871662139893
MOVILENI,45.78295,27.341556,0.1285543590784073
Maneciu,45.332917,25.987917,0.10621566325426102
NOAPTES,45.125023,24.665071,0.05308615043759346
ORLEA,45.592718,22.973351,-0.03928107023239136
OSTROVU MARE,45.524151,22.859883,0.030130481347441673
OSTROVU MIC,45.517246,22.854632,0.15064497292041779
Oiesti,45.23495,24.655669,-0.014498474076390266
PACLISA,45.562186,22.8975,0.14130796492099762
PANGARATI,46.925769,26.215466,-0.05914255231618881
PETRESTI,45.906206,23.558358,0.11951068043708801
PITESTI,44.845314,24.904656,0.004225555341690779
PLOPI,45.63866,23.011972,0.04898829385638237
Paltinu,45.249583,25.735417,0.38330182433128357
Piatra Neamt,46.932917,26.337917,0.07360509037971497
RAURENI,45.071415,24.361505,0.021885070949792862
ROZNOV,46.848185,26.508258,0.051592033356428146
RUCAR,45.40486,25.15259,-0.10059764981269836
Racaciuni,46.337083,27.04625,-0.05278541147708893
Racova,46.695417,26.712917,-0.08728748559951782
Ramnicu Valcea,45.120417,24.375417,0.16478540003299713
Raul Mare (Retezat) Hydroelectric Power Station Romania - Raul Mare (Retezat) Hydroelectric Power Station Romania,45.3391,22.7213,0.2298429161310196
Rusanesti,43.920417,24.625417,0.04235081747174263
SACADAT,47.066488,22.148016,0.0899699404835701
SASCIORI,45.821684,23.610768,-0.05511654168367386
SCROPOASA,45.341494,25.430563,0.28031009435653687
SIMILEASCA,45.187152,26.764864,0.1258462816476822
SOMES CALD,46.73178,23.35068,-0.07619912177324295
SUBCETATE,45.615251,23.012205,0.22073279321193695
SUGAG1 - Sugag (Tau) Hydroelectric Power Station Romania,45.776001,23.653999,-0.31122979521751404
Scoreiu,45.77875,24.512917,0.3188701272010803
Siriu,45.495417,26.250417,0.15174609422683716
Slatina,44.407917,24.354583,-0.05755738541483879
Strejesti,44.537083,24.325417,-0.11277458816766739
TG.JIU,45.032495,23.263675,0.021123874932527542
TOTESTI  I,45.571376,22.907179,0.07722441852092743
TOTESTI  II,45.582495,22.924621,0.035553380846977234
TURNU,45.277016,24.309554,0.23752404749393463
Tarnita,46.727083,23.29625,0.3235011100769043
Tileagd,47.07875,22.207917,0.08515794575214386
VACARESTI,44.821493,25.488923,0.08269129693508148
VADURI,46.932513,26.27016,-0.10901712626218796
VALEA IASULUI,45.163978,24.659183,0.08194493502378464
VALENII DE MUNTE,45.209482,26.050985,-0.0676441565155983
VANATORI,46.871156,26.486143,0.012934115715324879
VERNESTI,45.224081,26.733625,0.08892607688903809
Vadeni,45.057917,23.267917,-0.025706201791763306
Valcele,44.982917,24.742083,-0.009102676063776016
Valsan,45.413408,24.708014,-0.09983853995800018
Vistea,45.80875,24.749583,-0.15555191040039062
Voila,45.835417,24.860417,-0.22842025756835938
ZANESTI,46.815396,26.569482,-0.000772280094679445
Zavideni,44.774583,24.27125,-0.1024523675441742
Zigoneni,45.082917,24.662917,-0.013924842700362206
????????? ???,68.9717,28.7803,0.028662608936429024
Aushegerskaya HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3525,43.7175,-0.1583273857831955
Baksanskaya HPP,43.6551,43.3969,0.0013194672064855695
Belomorskaya HPP,64.5126,34.6901,-0.08175379782915115
Belorechenskaya HPP,44.8922,39.6479,-0.21751387417316437
Boguchanskaya HPP,58.6944,99.1489,0.023495875298976898
Borisoglebskaya HPP,69.6433,30.1375,0.06616300344467163
Bratsk HPP,56.2861,101.7842,-0.058615077286958694
Byreyskaya HPP,50.27,130.3136,0.13595125079154968
Cheboksarskaya HPP,56.1373,47.4661,0.05257133021950722
Chirkey HPP,42.9772,46.8708,0.21363969147205353
Chiryurt HPP-1,43.1831,46.8342,-0.09982699900865555
Chiryurt HPP-2,43.1897,46.8348,0.10277239978313446
Egorylykskaya HPP of the Cascade of Kuban HPPs,45.0683,41.5967,-0.09623830020427704
Egorylykskaya HPP-2 of the Cascade of Kuban HPPs,45.1108,41.5506,0.1662403643131256
Ezminskaya HPP,42.8388,44.6445,-0.00287985079921782
Gelbakh HEPP,43.1541,46.8521,0.055135540664196014
Gergebilskaya HPP,42.4542,47.0317,0.075604647397995
Gizeldonskaya HPP,42.9025,44.4601,-0.08361288160085678
Gotsatlinskaya HPP,42.5298,46.9177,0.06839250773191452
Gunibskaya HPP,42.4318,46.9879,0.06691765040159225
HPP-2 Cascade HPP on the Tolmachyov River,52.6019,157.5031,-0.27737879753112793
HPP-2 of the Cascade of the Kuban HPPs,44.3397,42.5067,0.04896394908428192
HPP-4 of the Cascade of Kuban HPPs,44.6647,42.0286,0.05438460782170296
Hestefoss Kraftwerk,69.1175,29.2419,0.028217477723956108
Ikustsk,52.2367,104.3217,0.03383247181773186
Iovskaya HPP,66.6692,31.3894,-0.23895646631717682
Irganayskaya HPP,42.7452,46.8316,0.1245364248752594
Kaitakoski HPP,68.9386,28.6006,0.13628548383712769
Kamskaya HPP,58.1146,56.3289,0.01635253056883812
Kashhatau HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3304,43.6463,-0.11869226396083832
Knyazhegub Hydroelectric Power Plant,66.8638,32.376,-0.01103252824395895
Kolymskaya HPP,62.0583,150.4167,0.02456619217991829
Kondopoga Hydroelectric Power Station,62.1948,34.2617,-0.11499080806970596
Krasnopolyanskaya HPP,43.6629,40.1744,-0.10708507150411606
Krasnoyarsk,55.9367,92.2956,0.16081134974956512
Krivoporozhskaya HPP,65.0334,33.6675,0.1142054945230484
Kuban (Kurshavskuyu) Pumped Storage Power Plant Russia,44.2269,42.3436,-0.021886322647333145
Kuban-1 (Kurshavskuyu) Hydroelectric Power Plant Russia,44.2764,42.4722,0.049649085849523544
Kuban-3 (Barsuchkovsky) Hydroelectric Power Plant Russia,44.6006,42.2319,0.05228561908006668
Kumskaya HPP,66.3608,31.0914,-0.1048661395907402
Kureyskaya HPP,66.9441,88.3384,-0.11624443531036377
Lesogorsky HPP,61.0585,28.8734,-0.0041508241556584835
MHPP Lyaskel,61.7617,31.0025,0.029354153200984
Maikop Hydropower Plant,44.592,40.1052,-0.07330013066530228
Mainskaya HPP,52.9704,91.4955,0.15168631076812744
Mamakanskaya HPP,57.8092,114.0322,-0.24164104461669922
Matkozhnenskaya HPP,64.4153,34.469,0.046541374176740646
Miatlinskaya HPP,43.0672,46.83,0.14424170553684235
Narva HPP,59.3678,28.2106,0.014323282055556774
Niva GES-1,67.3812,32.5273,0.03272067382931709
Niva GES-2,67.2816,32.4598,-0.076139897108078
Niva GES-3,67.2203,32.4383,-0.12950864434242249
Nizhegorodskaya HPP,56.6506,43.3756,-0.041012685745954514
Nizhne-Svirskaya HPP,60.8064,33.7044,-0.004034335259348154
Nizhnekamsk hydroelectric power station,55.6997,52.2786,0.06477653980255127
Nizhneteriberskaya HPP,69.1253,35.1469,0.13593804836273193
Nizhnetulomskaya HPP,68.8217,32.8192,0.037796176970005035
Novosibirskaya HPP,54.8503,82.9864,-0.09603812545537949
Novotroitskaya HPP of the Cascade of the Kuban HPPs,45.3156,41.5311,-0.02065443806350231
Ondsk Hydroelectric Power Station,63.9174,34.1782,-0.02880249358713627
Paleozerskaya HPP,62.4841,33.6737,-0.04723821580410004
Pavlodolskaya HPP,43.7085,44.5176,-0.15115784108638763
Pavlovskaya HPP,55.406,56.5556,-0.03566018491983414
Poduzhemskaya HPP,64.9117,34.2617,-0.17038078606128693
Putkinskaya HPP,64.9407,34.5407,-0.009459252469241619
Rajakoski HPP,69.0228,29.0056,-0.00441135885193944
Rybinskaya HPP,58.0821,38.8249,0.05778466910123825
Saratovskaya HPP,52.0481,47.7622,0.021746812388300896
Sengileevskaya HPP of the Cascade of the Kuban HPPs,45.0175,41.6727,0.040191784501075745
Serebryanskaya HPP-1,68.8426,35.5683,0.002410188317298889
Serebryanskaya HPP-2,68.9869,35.6978,0.0549171008169651
Shirokovskaya HPP,58.8345,57.7925,-0.03979705646634102
Svetogorskaya HPP,61.1044,28.8394,0.04944317787885666
Svistukhinskaya HPP of the Cascade of Kuban HPPs,44.7417,41.9011,0.034076984971761703
Syzran HPP,53.1484,48.4297,-0.0859697163105011
The Palocorg hydropower plant,64.2218,34.3363,-0.005907650571316481
The head HPP of the Ardon cascade of Zaramagh hydroelectric power stations,42.7053,43.9744,0.027496691793203354
Tolmachevskaya HPP-1,52.6137,157.5746,-0.10968029499053955
Tolmachevskaya HPP-2,52.6054,157.4958,-0.18875952064990997
Tolmachevskaya HPP-3,52.6286,157.4468,-0.155974343419075
Tsimlyanskaya HPP,47.6061,42.1122,0.07963511347770691
Uglich HPP,57.5275,38.2978,0.00538477161899209
Ust Illminsk (HPP),57.9683,102.6958,-0.04929768294095993
Verkhne-Svirskaya HPP,60.9204,34.1905,-0.0626010000705719
Verkhnetulomskaya HPP,68.6067,31.7478,0.050266604870557785
Verkhoturskaya HPP,58.8532,60.7552,-0.0848061740398407
Verkterteriberskaya HPP,69.0912,35.0418,-0.04779107868671417
Vilyuiskaya HPP (HPP-1  HPP-2),63.0315,112.474,-0.06075513735413551
Volkhov HEPP,59.9117,32.3433,-0.1890338808298111
Volzhskaya HPP,48.8244,44.6767,0.00345094152726233
Votkinskaya HPP,56.7919,54.0839,0.08270355314016342
Vygostrovskaya HPP,64.4892,34.662,-0.053243085741996765
Yumaguzinskaya HPP,53.05,56.442,-0.004223277326673269
Yushkozerskaya HPP,64.83,32.0083,-0.30625054240226746
Zagorskaya PSPP,56.4822,38.1856,-0.020283952355384827
Zaragizhskaya HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3226,43.6907,0.1503351777791977
Zelenchukskaya HPP-PSPP,43.8983,41.8825,0.06513477861881256
Zeyskaya HPP,53.7698,127.3054,0.0950470119714737
Zhigulevskaya HPP,53.4265,49.4794,0.060049913823604584
Bistrica Hydroelectric Power Plant Serbia - Bistrica Hydroelectric Power Plant Serbia,43.5223,19.742,0.2512180209159851
HE Bajina Basta G1 - Bajina Basta Hydroelectric Power Plant Serbia,43.964001,19.41,0.19265593588352203
HE DJERDAP II,44.328999,22.528,-0.32664284110069275
HE Derdap 1 G1 - Djerdap-1 (Iron Gate I) Hydroelectric Power Station Serbia,44.668999,22.527,0.03866572305560112
HE Vrla 1-4,42.707709,22.318567,-0.17724020779132843
Kokin Brod Hydroelectric Power Plant Serbia - Kokin Brod Hydroelectric Power Plant Serbia,43.5189,19.8115,0.055028174072504044
Medjuvrsje Hydroelectric Power Plant Serbia - Medjuvrsje Hydroelectric Power Plant Serbia,43.909,20.2327,-0.021743878722190857
Ovcar Banja Hydroelectric Power Plant Serbia - Ovcar Banja Hydroelectric Power Plant Serbia,43.8995,20.1803,-0.0645383819937706
Pirot Hydroelectric Power Plant Serbia - Pirot Hydroelectric Power Plant Serbia,43.1579,22.6154,0.0037843582686036825
Potpec Hydroelectric Power Plant Serbia - Potpec Hydroelectric Power Plant Serbia,43.5228,19.5768,0.23340103030204773
RHE Bajina Basta G1 - Bajina Basta Pumped Storage Hydroelectric Power Plant Serbia,43.865002,19.406,0.07413577288389206
Uvac Hydroelectric Power Plant Serbia - Uvac Hydroelectric Power Plant Serbia,43.4224,19.9295,-0.07629753649234772
Zvornik Hydroelectric Power Plant Serbia - Zvornik Hydroelectric Power Plant Serbia,44.3679,19.1067,0.0573510006070137
Besenova - Bešeňová,49.095383,19.455563,0.1971997618675232
Cunovo Hydroelectric Power Plant Slovakia - Cunovo Hydroelectric Power Plant Slovakia,48.02987,17.2254,-0.12081705033779144
Dobšiná I-II,48.80591,20.38578,0.008788134902715683
Domasa - DOMAŠA,48.9994658,21.6971662,-0.12784871459007263
Dubnica Dubnica nad Vahom Hydroelectric Power Plant Slovakia - Dubnica nad Vahom Hydroelectric Power Plant Slovakia,48.96319,18.1451,-0.01610916294157505
Farmhispania - Kozmálovce,48.26891,18.52822,0.06251596659421921
Gabčíkovo Gabcikovo - Gabcikovo Hydroelectric Power Plant Slovakia,47.88004,17.53841,-0.056121375411748886
Horná streda Horna Streda Hydroelectric Power Plant Slovakia - Horna Streda Hydroelectric Power Plant Slovakia,48.66046,17.85503,0.04912906512618065
Hričov Hricov Hydroelectric Power Plant Slovakia - Hricov Hydroelectric Power Plant Slovakia,49.25737,18.68102,0.05201287940144539
Ilava Ilava Hydroelectric Power Plant Slovakia - Ilava Hydroelectric Power Plant Slovakia,49.00567,18.23494,0.030150359496474266
Kostolná Kostolna Hydroelectric Power Plant Slovakia - Kostolna Hydroelectric Power Plant Slovakia,48.86096,17.96874,0.01367725059390068
Krpeľany Kreplany Hydroelectric Power Plant Slovakia - Kreplany Hydroelectric Power Plant Slovakia,49.12796,19.0955,0.08997339755296707
Kráľová Kralova Hydroelectric Power Plant Slovakia - Kralova Hydroelectric Power Plant Slovakia,48.19048,17.8285,0.05627668276429176
Ladce,49.04976,18.29794,-0.013771087862551212
Lipovec Lipovec Hydroelectric Power Plant Slovakia - Lipovec Hydroelectric Power Plant Slovakia,49.13197,18.9114,-0.050514526665210724
Liptovská mara Liptovska MaraPS - Liptovska Mara Pumped Storage Hydroelectric Power Plant Slovakia,49.09823,19.48484,0.05763627961277962
Madunice Madunice Hydroelectric Power Plant Slovakia - Madunice Hydroelectric Power Plant Slovakia,48.48843,17.79408,-0.0018037910340353847
Mikšová Miskova Hydroelectric Power Plant Slovakia - Miskova Hydroelectric Power Plant Slovakia,49.19271,18.50829,-0.03327474743127823
Nosice Nosice Hydroelectric Power Plant Slovakia - Nosice Hydroelectric Power Plant Slovakia,49.12745,18.36424,0.010742126032710075
"Nové mesto Nove Mesto n,V, Hydroelectric Power Plant Slovakia - Nove Mesto n,V, Hydroelectric Power Plant Slovakia",48.77245,17.85146,-0.0004094047471880913
Orava Orava Hydroelectric Power Plant Slovakia - Orava Hydroelectric Power Plant Slovakia,49.37534,19.55849,-0.14696148037910461
Považská bystrica Povazska Bystrica Hydroelectric Power Plant Slovakia - Povazska Bystrica Hydroelectric Power Plant Slovakia,49.13312,18.45366,0.021269753575325012
Ružín Ruzin Pumped Storage Hydroelectric Power plant Slovakia - Ruzin Pumped Storage Hydroelectric Power plant Slovakia,48.86048,21.09436,-0.28571635484695435
Sučany Sucany Hydroelectric Power Plant Slovakia - Sucany Hydroelectric Power Plant Slovakia,49.10656,18.99204,-0.037283703684806824
Trenčín Trencin Hydroelectric Power Plant Slovakia - Trencin Hydroelectric Power Plant Slovakia,48.90208,18.05579,-0.0364336259663105
Tvrdošín,49.33669,19.54867,-0.014400307089090347
"V, kozmálovce",48.26891,18.52822,0.06251596659421921
