name,latitude,longitude,discharge
,48.21875,54.84375,5.354
,57.639583,33.802083,5.026
,66.964583,49.235417,2.144
,55.297917,50.289583,1.295
,55.110417,45.49375,2.256
,62.30625,-6.53125,0.64
,27.977083,65.772917,3.161
,49.78125,43.55625,1.762
,53.247917,59.189583,5.108
,64.177083,55.322917,5.036
,37.810417,39.03125,2.181
,38.197917,57.002083,2.256
,59.735417,51.63125,1.835
,63.99375,35.210417,1.791
,27.397917,65.752083,0.096
,56.80625,47.977083,2.13
,58.96875,24.289583,5.334
,64.34375,31.427083,2.481
,38.522917,22.189583,1.291
,53.38125,37.977083,1.93
,51.98125,-9.589583,0.838
,65.035417,52.985417,1.702
,59.16875,15.40625,0.346
,55.427083,54.71875,0.764
,60.097917,42.927083,0.217
,60.964583,39.752083,1.586
,46.872917,16.752083,1.526
,32.610417,47.44375,0.164
,54.714583,-6.222917,6.99
,68.852083,26.589583,0.081
,62.997917,17.102083,2.561
,54.827083,55.35625,0.187
,35.36875,50.564583,1.745
,50.28125,31.377083,1.321
,45.547917,14.277083,1.641
,53.764583,57.24375,4.468
,34.810417,46.84375,1.292
,58.664583,34.914583,4.845
,33.135417,65.10625,1.424
,33.485417,45.54375,3.18
,51.897917,37.739583,4.756
,56.227083,43.19375,2.69
,62.135417,58.422917,3.112
,50.23125,11.35625,0.086
,51.152083,9.985417,0.191
,46.289583,25.064583,6.569
,28.072917,52.010417,0.065
,63.047917,34.635417,0.14
,58.947917,16.635417,0.959
,32.064583,54.29375,7.646
,55.08125,27.227083,0.151
,63.977083,-17.197917,1.231
,39.71875,39.414583,4.533
,37.389583,-6.647917,8.961
,61.727083,33.077083,1.038
,62.977083,24.039583,0.109
,56.785417,27.472917,1.973
,30.335417,52.735417,1.404
,52.21875,21.98125,2.275
,66.647917,16.264583,7.8
,47.852083,19.689583,1.964
,36.060417,54.452083,1.917
,77.74375,17.00625,1.243
,43.41875,18.310417,7.042
,43.477083,40.535417,0.537
,38.24375,56.814583,0.09
,56.485417,-2.89375,1.495
,40.44375,29.477083,9.264
,65.71875,-15.64375,1.758
,41.039583,40.710417,2.075
,78.55625,14.352083,4.012
,56.589583,56.789583,0.182
,50.135417,28.19375,3.754
,49.83125,8.54375,1.073
,54.85625,-3.14375,3.56
,52.802083,42.835417,4.004
,42.647917,-2.71875,0.159
,40.985417,-0.14375,3.634
,53.085417,-8.30625,7.84
,50.65625,2.63125,1.547
,38.79375,41.985417,2.805
,50.614583,38.335417,0.115
,44.572917,40.45625,0.133
,50.477083,58.002083,1.462
,47.44375,-2.272917,1.491
,53.83125,-8.960417,0.187
,42.977083,-2.18125,0.205
,40.789583,-2.25625,4.744
,62.935417,41.460417,1.255
,72.739583,55.289583,0.234
,53.40625,13.222917,0.089
,77.989583,14.622917,1.859
,55.39375,54.747917,0.245
,69.235417,63.41875,0.277
,57.39375,35.35625,1.97
,68.464583,37.685417,1.443
,37.297917,32.014583,3.629
,68.922917,24.977083,1.371
,41.04375,41.172917,0.351
,55.28125,24.15625,2.138
,45.485417,20.410417,0.098
,33.747917,68.385417,5.403
,53.052083,24.914583,6.604
,51.310417,18.664583,1.706
,37.360417,-2.05625,1.285
,57.08125,-3.09375,3.124
,21.389583,58.239583,7.418
,42.060417,-4.70625,1.754
,60.785417,46.510417,0.214
,43.402083,5.835417,0.697
,61.94375,38.127083,0.976
,65.427083,-19.18125,8.44
,59.94375,34.497917,0.258
,41.01875,25.33125,2.707
,67.152083,25.76875,3.464
,44.435417,23.985417,0.911
,54.28125,-2.810417,1.962
,41.302083,43.61875,6.086
,58.110417,36.277083,0.566
,59.452083,47.472917,0.08
,41.377083,47.622917,1.706
,53.639583,38.51875,2.595
,52.49375,24.239583,1.683
,31.310417,53.35625,1.712
,77.31875,15.314583,2.699
,54.760417,35.93125,5.593
,53.29375,24.789583,9.355
,36.285417,54.88125,3.475
,64.510417,59.33125,0.271
,33.60625,46.352083,1.638
,51.16875,0.914583,2.342
,63.33125,49.977083,0.45
,50.89375,8.952083,2.645
,75.10625,56.764583,4.626
,32.14375,51.64375,3.209
,37.48125,43.072917,0.277
,48.102083,8.05625,2.538
,35.347917,60.51875,0.094
,63.910417,-18.389583,7.343
,64.722917,57.472917,3.314
,38.872917,-6.960417,0.51
,58.035417,40.33125,0.126
,51.05625,47.98125,2.546
,48.002083,37.25625,3.86
,41.997917,27.83125,4.765
,30.264583,56.514583,1.456
,43.452083,-7.685417,0.193
,37.622917,47.135417,1.272
,46.58125,5.752083,0.365
,47.81875,4.747917,3.052
,50.00625,46.960417,0.026
,65.972917,44.03125,5.221
,54.977083,50.302083,5.507
,52.839583,53.810417,2.392
,22.41875,57.185417,4.393
,45.633333,8.325,1.453
,68.03125,25.210417,3.677
,39.06875,30.19375,0.658
,42.877083,2.73125,1.237
,39.539583,27.05625,0.227
,64.939583,30.69375,0.319
,36.547917,-5.364583,0.177
,34.08125,46.54375,3.908
,55.047917,50.610417,0.677
,54.00625,-6.93125,0.479
,47.702083,24.177083,1.093
,56.077083,59.772917,1.5
,40.322917,33.285417,2.703
,37.360417,43.189583,1.905
,52.19375,-8.16875,2.075
,62.877083,44.639583,4.739
,77.96875,15.89375,9.305
,53.647917,23.447917,1.176
,59.022917,57.21875,0.369
,40.014583,36.20625,4.055
,64.602083,14.822917,4.367
,50.622917,29.91875,4.772
,56.772917,-3.33125,1.375
,63.702083,58.677083,7.711
,54.385417,-7.81875,2.956
,48.272917,24.36875,3.106
,51.86875,33.39375,0.06
,44.460417,15.510417,1.433
,54.535417,-6.38125,0.771
,46.90625,25.410417,8.75
,64.689583,56.64375,1.836
,52.410417,5.74375,0.245
,66.21875,51.235417,0.197
,43.44375,21.239583,4.469
,60.535417,56.339583,2.332
,48.63125,-4.072917,1.485
,74.41875,58.002083,0.931
,37.564583,40.19375,1.217
,52.097917,49.71875,4.497
,50.589583,36.610417,6.562
,61.647917,7.552083,2.182
,48.585417,33.022917,2.837
,64.327083,-16.685417,1.591
,40.535417,43.01875,5.132
,43.33125,-2.66875,2.502
,56.160417,59.64375,2.123
,52.472917,10.64375,8.181
,65.372917,-17.697917,0.224
,52.589583,8.73125,8.216
,49.197917,36.572917,2.09
,36.33125,37.23125,9.675
,52.477083,-0.052083,0.356
,66.46875,18.45625,6.334
,55.672917,41.064583,1.15
,33.50625,44.135417,1.624
,64.085417,12.847917,4.308
,37.88125,37.389583,0.221
,61.99375,24.564583,0.188
,38.75625,16.23125,2.808
,50.560417,23.152083,0.981
,50.55625,2.577083,0.19
,51.189583,5.677083,0.178
,56.960417,-4.210417,3.832
,57.39375,24.96875,3.145
,36.464583,52.564583,0.441
,48.360417,-0.71875,0.109
,44.285417,38.95625,0.151
,36.810417,40.197917,7.425
,33.28125,68.835417,0.343
,64.59375,50.585417,0.524
,39.677083,27.602083,8.109
,38.885417,45.002083,0.021
,63.785417,18.80625,0.852
,74.785417,58.897917,5.629
,35.38125,62.039583,0.068
,34.122917,36.164583,4.047
,65.214583,14.70625,0.166
,34.052083,66.447917,4.884
,52.622917,57.99375,7.937
,58.914583,53.035417,2.57
,65.310417,51.277083,5.745
,65.497917,13.73125,3.729
,48.285417,8.860417,1.656
,56.014583,21.339583,1.651
,62.035417,9.997917,7.823
,55.872917,36.63125,0.767
,43.414583,11.214583,1.41
,49.902083,25.897917,0.325
,33.335417,67.289583,0.089
,58.04375,32.522917,1.664
,69.01875,23.489583,1.503
,50.31875,40.952083,0.089
,45.060417,9.439583,0.411
,34.114583,66.197917,0.766
,45.114583,42.322917,2.057
,59.172917,35.74375,0.094
,68.79375,66.65625,0.267
,43.727083,0.00625,0.84
,37.722917,12.960417,5.354
,55.614583,22.685417,1.724
,53.88125,15.547917,0.926
,62.935417,54.81875,0.144
,66.510417,47.75625,0.651
,46.377083,19.997917,1.495
,50.977083,47.05625,1.693
,52.68125,6.085417,1.37
,58.73125,33.172917,0.458
,48.80625,18.48125,1.364
,37.147917,42.36875,2.004
,61.19375,54.372917,0.165
,40.685417,23.402083,3.702
,53.460417,26.160417,1.513
,51.510417,17.61875,1.364
,31.727083,45.88125,0.023
,56.722917,35.64375,1.309
,54.03125,-6.439583,5.026
,28.389583,53.235417,1.958
,62.410417,41.402083,2.185
,37.78125,40.59375,1.093
,60.79375,46.502083,8.156
,58.877083,13.714583,0.111
,43.177083,-1.860417,2.864
,39.647917,-3.260417,1.271
,41.45625,-3.489583,0.792
,66.589583,23.227083,4.308
,46.61875,17.439583,1.085
,51.652083,-2.439583,0.165
,40.28125,30.022917,0.261
,63.064583,50.73125,0.121
,69.10625,61.114583,3.518
,48.84375,50.622917,6.601
,52.185417,40.34375,1.766
,50.652083,12.577083,6.544
,59.55625,34.727083,1.321
,47.75625,12.660417,1.915
,56.13125,24.85625,1.388
,36.54375,55.760417,0.03
,40.552083,43.03125,5.273
,66.78125,21.49375,2.536
,26.952083,57.16875,4.328
,53.972917,47.78125,2.035
,43.310417,11.41875,2.858
,38.714583,37.38125,4.628
,36.710417,41.889583,1.537
,51.272917,16.102083,0.429
,43.264583,42.010417,0.603
,54.839583,30.56875,0.956
,41.18125,19.577083,0.831
,53.64375,7.502083,0.743
,38.777083,28.50625,4.266
,64.352083,-18.189583,5.222
,64.14375,28.039583,3.768
,46.61875,16.339583,3.156
,65.222917,60.289583,3.316
,35.135417,45.635417,6.221
,59.31875,11.410417,1.074
,44.814583,8.05625,1.261
,48.647917,26.06875,3.946
,38.785417,28.24375,0.141
,57.085417,49.222917,3.788
,61.647917,14.747917,0.417
,42.577083,24.760417,4.349
,44.847917,15.68125,0.217
,58.63125,11.772917,1.118
,55.94375,47.05625,1.159
,34.560417,64.95625,1.367
,62.922917,10.210417,0.182
,38.872917,40.414583,1.082
,52.397917,18.485417,1.443
,41.66875,34.25625,1.91
,46.639583,2.372917,2.102
,31.247917,45.047917,0.216
,39.914583,27.65625,2.166
,54.835417,-2.464583,0.554
,44.135417,4.077083,6.978
,47.610417,5.727083,2.922
,30.31875,58.010417,5.928
,32.352083,45.285417,0.02
,37.677083,56.247917,1.347
,57.077083,14.79375,7.462
,37.939583,34.647917,1.872
,66.652083,18.127083,2.136
,67.872917,63.935417,1.522
,52.34375,23.347917,1.371
,36.835417,42.889583,0.232
,61.089583,40.84375,0.171
,69.34375,22.58125,1.327
,60.06875,7.202083,5.628
,53.21875,17.25625,2.424
,54.43125,-7.089583,3.858
,43.872917,39.802083,0.164
,58.464583,32.622917,0.12
,28.960417,51.977083,1.359
,65.164583,-17.30625,2.432
,64.360417,31.472917,0.261
,40.61875,49.13125,1.419
,54.14375,-7.360417,6.883
,59.639583,28.864583,0.132
,68.91875,34.69375,0.257
,41.260417,14.889583,6.481
,68.072917,29.78125,0.197
,65.34375,-14.035417,1.425
,52.072917,25.552083,1.34
,54.01875,32.760417,7.17
,64.460417,57.847917,1.205
,45.839583,2.610417,3.912
,53.285417,37.910417,5.238
,55.06875,47.485417,1.259
,43.260417,-7.352083,1.69
,37.73125,39.06875,4.342
,51.014583,21.627083,8.489
,53.022917,57.735417,0.377
,30.722917,40.489583,0.839
,30.972917,35.43125,1.216
,48.46875,1.48125,5.684
,34.035417,66.40625,0.1
,52.364583,-7.177083,0.502
,43.247917,-7.564583,7.613
,44.072917,39.335417,1.446
,37.34375,41.202083,0.077
,70.285417,26.28125,7.957
,48.772917,32.85625,0.141
,59.99375,47.685417,1.03
,47.339583,45.260417,2.059
,38.83125,35.539583,4.897
,79.485417,17.04375,0.61
,36.38125,29.86875,2.9
,63.93125,13.264583,1.595
,53.385417,23.94375,7.957
,21.33125,39.364583,4.992
,59.05625,44.227083,2.447
,49.285417,-1.35625,1.514
,65.30625,43.077083,0.485
,40.589583,42.064583,0.123
,51.027083,-2.28125,1.067
,52.78125,-3.485417,2.425
,78.71875,11.964583,1.907
,22.135417,50.50625,0.003
,35.302083,55.227083,3.995
,65.560417,33.789583,0.188
,46.877083,17.09375,5.689
,68.80625,30.752083,1.646
,49.610417,38.247917,1.703
,40.677083,-2.04375,1.446
,41.01875,41.052083,5.948
,51.772917,38.677083,1.075
,45.997917,19.11875,2.512
,58.022917,46.597917,1.548
,30.764583,41.460417,2.732
,61.889583,54.69375,3.48
,32.15625,55.94375,2.176
,49.44375,23.272917,0.927
,60.952083,55.614583,6.363
,68.635417,35.68125,4.987
,20.939583,42.73125,2.522
,61.710417,52.96875,1.323
,50.627083,7.547917,1.631
,21.13125,57.49375,1.669
,61.50625,59.21875,4.694
,52.289583,35.40625,1.275
,57.102083,-2.810417,1.383
,51.70625,52.75625,3.194
,52.252083,7.922917,0.914
,36.377083,58.56875,1.995
,40.30625,-3.602083,5.522
,49.160417,5.73125,0.661
,51.814583,14.860417,0.596
,41.84375,-7.614583,0.341
,61.022917,54.439583,3.004
,56.68125,26.772917,1.565
,64.497917,20.764583,0.113
,51.952083,-2.872917,1.398
,54.664583,33.635417,8.705
,40.952083,37.18125,0.621
,50.322917,-3.785417,3.448
,44.20625,40.277083,5.141
,39.602083,22.23125,1.187
,46.952083,36.51875,2.409
,67.660417,53.027083,1.18
,25.85625,43.639583,0.506
,48.697917,27.697917,1.862
,52.01875,22.947917,4.498
,19.397917,41.16875,1.261
,58.852083,32.81875,3.397
,57.214583,28.135417,8.3
,29.98125,54.94375,0.055
,66.747917,56.30625,1.462
,50.885417,12.427083,0.222
,66.735417,63.497917,1.727
,57.589583,54.652083,2.682
,55.772917,22.439583,2.22
,29.322917,56.40625,1.253
,37.589583,27.889583,2.803
,40.464583,37.772917,5.555
,66.510417,62.45625,1.841
,38.08125,48.085417,0.048
,59.327083,43.122917,2.123
,47.04375,5.627083,0.524
,49.464583,29.772917,3.413
,64.560417,53.84375,2.003
,33.502083,52.997917,0.182
,34.939583,63.085417,2.166
,66.39375,36.877083,5.45
,39.68125,32.78125,1.448
,39.260417,-1.564583,1.32
,41.160417,23.947917,0.429
,52.189583,29.327083,0.093
,63.88125,26.48125,1.58
,61.952083,7.235417,3.083
,55.589583,40.977083,1.273
,53.68125,56.972917,1.953
,53.422917,57.060417,7.418
,55.652083,21.18125,2.624
,67.722917,18.03125,2.644
,58.08125,12.835417,0.109
,58.022917,12.810417,4.374
,50.810417,24.335417,0.084
,57.772917,52.51875,0.64
,52.977083,-7.54375,4.887
,65.752083,51.535417,3.174
,49.177083,4.210417,0.075
,52.11875,-7.76875,1.914
,36.747917,32.20625,3.9
,39.639583,41.93125,0.236
,47.65625,20.114583,3.438
,55.90625,33.327083,5.596
,49.46875,23.110417,0.225
,64.51875,56.635417,2.369
,48.885417,24.59375,0.319
,18.69375,44.397917,1.191
,22.364583,59.04375,6.736
,44.535417,44.814583,5.826
,54.960417,-6.239583,1.303
,35.10625,51.927083,6.015
,40.24375,30.789583,0.925
,66.322917,21.75625,8.928
,44.64375,44.022917,0.019
,60.627083,48.710417,4.565
,48.560417,1.61875,0.155
,60.597917,54.485417,2.447
,43.25625,44.372917,0.211
,36.752083,41.572917,2.307
,56.45625,22.189583,0.166
,52.685417,12.49375,2.741
,35.885417,49.927083,1.538
,44.927083,7.83125,1.391
,41.73125,42.227083,2.782
,58.41875,37.464583,0.976
,65.939583,-22.677083,1.033
,54.877083,44.072917,1.711
,43.152083,-8.977083,4.699
,51.410417,5.435417,6.964
,35.510417,51.33125,2.571
,34.935417,54.627083,1.981
,40.602083,16.572917,2.658
,35.96875,45.077083,2.1
,66.560417,13.910417,6.226
,64.76875,-16.36875,0.901
,64.502083,47.497917,5.535
,38.135417,21.39375,1.377
,60.447917,46.04375,7.237
,67.064583,49.802083,4.42
,55.014583,-6.614583,2.237
,50.19375,49.935417,1.303
,71.98125,52.664583,0.895
,56.622917,41.447917,1.495
,40.939583,-3.735417,0.261
,67.585417,36.135417,5.096
,69.147917,21.627083,5.345
,41.085417,16.53125,2.023
,50.839583,-2.939583,2.04
,65.652083,13.46875,5.448
,41.560417,21.58125,0.543
,33.652083,49.160417,5.211
,45.322917,37.139583,2.543
,63.08125,43.50625,0.164
,48.577083,18.23125,0.631
,38.347917,32.102083,1.971
,58.652083,49.44375,1.654
,36.460417,45.84375,0.3
,40.552083,31.00625,5.554
,43.902083,-0.039583,2.112
,47.839583,16.760417,3.773
,56.139583,34.602083,1.146
,35.98125,44.58125,1.267
,43.41875,3.327083,0.669
,39.164583,42.99375,1.695
,54.864583,-6.60625,0.167
,47.860417,36.827083,8.521
,57.635417,26.63125,5.288
,17.927083,44.14375,1.578
,41.664583,48.172917,5.36
,28.589583,66.30625,2.54
,52.052083,41.777083,1.779
,60.335417,12.26875,1.527
,57.060417,14.902083,5.403
,42.36875,20.422917,0.515
,52.30625,10.222917,2.43
,49.96875,1.94375,1.794
,56.052083,13.04375,1.304
,62.860417,23.289583,0.208
,59.19375,23.947917,5.189
,43.035417,-8.035417,1.28
,35.16875,59.410417,7.961
,50.210417,49.927083,1.511
,37.810417,61.410417,1.81
,55.097917,57.06875,1.28
,56.060417,34.977083,0.153
,62.914583,41.822917,1.571
,36.714583,29.789583,0.786
,38.947917,40.939583,0.206
,51.164583,25.31875,4.239
,47.56875,5.427083,5.24
,66.78125,28.114583,8.646
,50.347917,23.689583,0.101
,67.18125,40.372917,1.407
,40.235417,20.872917,6.865
,62.514583,58.602083,1.388
,56.747917,28.535417,8.989
,43.20625,40.960417,0.458
,35.84375,49.052083,0.13
,47.114583,29.827083,3.537
,58.152083,31.36875,1.14
,43.247917,-3.372917,2.279
,40.63125,9.53125,3.31
,62.585417,27.372917,3.851
,49.485417,5.514583,7.593
,55.710417,22.127083,0.68
,39.58125,42.477083,2.191
,65.510417,26.45625,1.814
,49.15625,26.10625,1.407
,65.135417,14.322917,1.577
,35.610417,47.66875,1.78
,44.002083,0.227083,2.213
,47.277083,5.822917,0.879
,72.835417,55.16875,0.408
,62.13125,39.639583,0.885
,56.83125,33.952083,1.432
,44.610417,26.264583,1.506
,49.097917,13.802083,0.86
,50.54375,37.014583,3.328
,63.635417,44.61875,1.461
,62.572917,39.739583,0.273
,35.285417,48.689583,4.451
,52.627083,1.135417,1.984
,25.85625,60.96875,0.917
,54.810417,28.23125,9.309
,58.477083,-4.01875,0.392
,52.66875,52.260417,0.06
,26.589583,58.322917,0.081
,36.972917,42.25625,0.114
,49.302083,40.33125,2.019
,48.289583,24.989583,1.003
,38.647917,43.927083,0.147
,46.027083,25.20625,1.598
,60.464583,54.64375,0.611
,68.272917,35.535417,6.086
,48.252083,-2.647917,4.247
,50.40625,8.389583,1.328
,31.05625,59.73125,6.698
,78.897917,15.289583,0.989
,76.41875,67.385417,0.758
,68.16875,55.035417,2.313
,49.764583,57.335417,4.835
,63.539583,41.61875,0.895
,62.13125,28.589583,2.307
,56.822917,42.58125,0.379
,64.69375,11.96875,1.42
,61.652083,46.70625,9.324
,37.060417,27.90625,0.206
,48.339583,28.09375,6.872
,35.20625,33.664583,2.357
,51.252083,56.464583,1.87
,52.63125,10.20625,3.753
,40.34375,32.91875,1.351
,29.135417,59.677083,0.086
,47.539583,25.40625,3.815
,54.339583,-6.252083,0.161
,68.514583,28.08125,4.575
,66.61875,15.03125,9.097
,37.089583,41.547917,1.994
,43.927083,41.16875,9.444
,60.210417,14.877083,0.333
,46.33125,39.40625,6.165
,67.327083,17.252083,0.198
,46.002083,48.560417,0.126
,32.497917,45.027083,0.004
,59.364583,58.802083,2.972
,33.91875,48.714583,3.216
,34.039583,67.439583,2.421
,41.09375,32.222917,1.245
,59.76875,45.197917,0.305
,68.15625,16.03125,0.219
,51.977083,9.272917,6.134
,59.927083,31.652083,2.683
,55.827083,39.652083,0.121
,41.00625,23.589583,4.507
,36.835417,32.39375,0.314
,36.76875,22.510417,2.655
,36.864583,37.602083,4.494
,56.197917,25.672917,2.01
,53.44375,54.652083,1.401
,44.364583,3.747917,1.348
,50.927083,14.86875,5.953
,64.289583,39.010417,0.125
,54.18125,31.135417,3.538
,55.260417,-4.802083,9.023
,67.227083,19.802083,2.28
,64.802083,-17.147917,3.061
,68.839583,63.072917,5.583
,55.422917,33.722917,7.119
,48.33125,33.535417,1.201
,40.89375,-3.097917,0.052
,62.722917,44.922917,6.624
,37.20625,49.839583,0.315
,65.210417,43.247917,3.405
,59.327083,12.13125,1.666
,51.91875,43.635417,3.27
,32.247917,49.610417,0.723
,29.95625,56.38125,1.539
,29.40625,50.860417,1.354
,65.164583,60.952083,1.153
,64.864583,15.01875,1.48
,75.610417,62.102083,2.316
,32.647917,43.689583,1.246
,49.277083,27.435417,0.131
,30.572917,51.072917,1.915
,65.960417,15.702083,0.135
,62.83125,23.385417,8.818
,64.802083,57.03125,2.775
,33.989583,64.989583,4.45
,68.772917,66.764583,1.296
,42.70625,20.752083,2.046
,47.127083,18.372917,4.914
,47.377083,46.510417,0.064
,39.34375,39.185417,4.278
,46.68125,32.372917,2.492
,51.83125,51.460417,2.994
,52.110417,9.41875,1.825
,65.052083,42.60625,2.917
,43.447917,18.714583,0.289
,67.522917,61.810417,2.705
,60.939583,49.327083,1.338
,56.35625,13.74375,0.106
,31.78125,49.014583,0.312
,72.65625,53.947917,7.933
,61.760417,21.985417,1.442
,57.397917,40.80625,2.002
,65.04375,14.15625,2.138
,43.402083,21.002083,0.262
,54.010417,17.914583,5.245
,50.20625,10.83125,2.705
,65.81875,33.502083,0.378
,36.247917,47.989583,7.158
,50.872917,28.277083,4.451
,63.885417,-17.55625,4.02
,54.202083,-0.55625,0.167
,64.035417,24.197917,2.609
,53.397917,-1.510417,2.1
,50.985417,11.339583,4.115
,65.285417,-20.835417,3.055
,61.98125,40.052083,1.397
,67.71875,28.75625,8.761
,50.61875,-3.747917,0.323
,45.29375,34.24375,0.176
,44.585417,15.689583,0.673
,45.814583,25.602083,2.726
,61.33125,41.08125,1.326
,41.10625,34.40625,9.398
,31.135417,54.672917,0.102
,64.164583,56.872917,1.44
,68.55625,29.51875,6.465
,69.147917,27.51875,1.328
,39.63125,38.477083,5.197
,65.23125,20.885417,2.689
,59.347917,17.377083,3.031
,63.977083,12.027083,2.166
,53.027083,27.597917,3.348
,51.14375,8.289583,1.263
,28.26875,56.614583,2.285
,24.860417,39.185417,1.64
,55.38125,52.527083,0.957
,57.777083,57.41875,0.46
,35.252083,60.635417,7.334
,48.11875,23.69375,1.461
,72.30625,53.527083,0.11
,54.439583,59.327083,3.135
,25.685417,38.860417,8.519
,47.272917,30.677083,9.335
,53.439583,12.660417,0.386
,60.36875,24.11875,8.534
,65.572917,25.19375,7.607
,46.835417,27.260417,0.726
,52.272917,34.402083,0.053
,22.102083,50.739583,4.606
,55.102083,37.05625,9.288
,67.44375,61.29375,2.742
,29.202083,53.072917,0.06
,55.90625,57.96875,2.326
,46.010417,19.14375,2.224
,56.397917,31.76875,1.217
,68.235417,36.63125,0.966
,54.58125,9.814583,0.232
,38.127083,60.70625,3.493
,39.33125,38.10625,2.124
,68.16875,58.714583,3.761
,56.002083,10.18125,0.175
,30.30625,51.61875,3.372
,50.43125,4.39375,2.304
,53.877083,42.089583,2.907
,52.44375,0.91875,2.945
,66.99375,62.485417,3.227
,56.910417,-2.914583,2.39
,50.54375,-4.147917,0.148
,36.51875,59.502083,1.459
,60.68125,41.464583,0.449
,55.252083,38.164583,0.295
,31.102083,62.435417,0.019
,39.547917,28.560417,1.143
,55.439583,-4.489583,2.064
,45.414583,18.69375,4.397
,67.71875,35.372917,3.116
,65.997917,55.135417,2.677
,62.40625,44.702083,0.825
,60.29375,44.785417,0.936
,68.302083,30.185417,2.619
,33.310417,51.19375,2.392
,66.939583,31.272917,5.253
,67.652083,62.56875,2.019
,57.29375,51.310417,9.033
,63.76875,-19.185417,1.754
,68.889583,36.260417,0.655
,45.047917,43.722917,1.581
,38.302083,-6.710417,1.204
,65.614583,-15.002083,1.015
,41.077083,28.547917,4.426
,33.102083,45.56875,1.374
,36.652083,50.402083,0.321
,66.485417,53.51875,3.536
,21.289583,43.347917,5.496
