name,latitude,longitude,ndvi,discharge,ndwi,precipitation,slope_degrees,ndbi,mndwi,label
Horná streda Horna Streda Hydroelectric Power Plant Slovakia - Horna Streda Hydroelectric Power Plant Slovakia,48.66046,17.85503,0.2900661528110504,0.062,,2.0469945355191257,2.071223,,,1
Horrmundsvalla,61.313056,13.16,0.5408126711845398,32.543,,2.171584699453552,3.1874423,,,1
Hospitalet l' Hospitalet (L') Hydroelectric Power Station France - Hospitalet (L') Hydroelectric Power Station France,42.588,1.797,0.2917109727859497,0.435,-0.2985995,2.615027322404372,15.14270305633545,,,1
Hoting,64.1167,16.1667,0.7265520095825195,73.444,,2.369672131147542,5.3881736,,,1
Hourat Hourat Hydroelectric Power Station France - Hourat Hydroelectric Power Station France,43.075,-0.42,0.532853901386261,9.39,-0.38984835,6.402459016393444,7.020373344421387,,,1
Hovatn,58.983853,7.67232,0.757992684841156,80.473,,4.804644808743168,14.873887062072754,,,1
Hove,61.066514,6.589224,0.7616376876831055,5.968,,6.610928961748631,15.081340789794922,,,1
Hovland,61.593455,5.443195,0.6645770072937012,0.116,,11.176775956284152,9.749109268188477,,,1
Hpp bradisoru BRAD - Bradisor Hydroelectric Power Station Romania,45.3549,24.1053,0.030822429805994,6.904,,2.3073770491803285,12.199666,,,1
Hpp galceag GALC1,45.5879,23.6279,0.1738543659448623,1.651,,2.479234972677596,12.101761,,,1
Hpp mariselu / Mărișelu ,46.6679,23.059,0.300020694732666,4.557,,2.21338797814208,10.882843,,,1
Hpp ruieni RUIE1 - Ruieni Hydroelectric Power Station Romania,45.426,22.4757,-0.0420506224036216,1.625,,2.633060109289618,16.380465,,,1
Hpp stejaru STEJ1 - Bicaz-Stejaru Hydroelectric Power Station Romania,46.9386,26.1029,0.0896228551864624,47.744,,2.024863387978143,10.992371,,,1
Hpp tismana TISM - Tismana (Motru) Hydroelectric Power Station Romania,45.0444,22.9472,0.3333708643913269,0.387,,2.0128415300546454,1.4756141,,,1
Hpp vidraru CORB12 - Vidraru Hydroelectric Power Station Romania,45.3667,24.6307,0.1526714563369751,2.705,,2.2901639344262312,16.879131,,,1
Hrauneyjafoss,64.2009,-19.2406,0.3552426695823669,0.239,,3.4920765027322407,4.044402122497559,,,1
Hričov Hricov Hydroelectric Power Plant Slovakia - Hricov Hydroelectric Power Plant Slovakia,49.25737,18.68102,0.2506008148193359,107.539,,2.165027322404374,3.1054425,,,1
Hunderfossen,61.219683,10.439034,0.5550107359886169,0.177,,3.107377049180327,4.074442386627197,,,1
Hunsfoss,58.265174,7.966342,0.2107748985290527,130.251,,5.154098360655738,3.797250032424927,,,1
Hydropower Plant CHE-Costesti,47.8381,27.2246,0.2793936431407928,139.84,,1.961202185792351,2.531516790390014,,,1
Hydropower Plant Dubasari,47.2778,29.123,0.051381666213274,292.982,,1.6196721311475413,1.881336688995361,,,1
Hylen,59.557855,6.602344,0.6851109266281128,0.188,,9.745628415300546,25.679378509521484,,,1
Hylte,57.0025,13.263333,0.127648577094078,27.279,,2.950273224043716,3.462064,,,1
Hynna,63.057755,11.43934,0.5118755102157593,37.587,,3.906830601092897,4.002292156219482,,,1
Hällforsens,64.58337,18.69227,0.5358726382255554,228.517,,2.185792349726777,1.2711059,,,1
Häusling Haeusling-KW - Haeusling Pumped Storage Power Plant Austria,47.146432,11.967219,0.6388978958129883,2.341,-0.57722044,4.752185792349724,23.334659576416016,,,1
Håen,63.113494,10.478311,0.692645788192749,5.151,,4.186338797814209,4.2323408126831055,,,1
Håkvik,68.403304,17.42153,0.4646351635456085,2.618,,5.644262295081966,12.62635612487793,,,1
Hålandsfoss,61.330877,5.413983,0.545131504535675,4.991,,9.448633879781422,7.114782810211182,,,1
Håvardsvatn,60.10165,6.913308,0.4475271105766296,3.198,,6.306830601092895,7.516332149505615,,,1
Håverstad,58.505942,7.417104,0.48087939620018,46.124,,5.355737704918036,10.626086235046388,,,1
Höchstädt,48.603156,10.582724,0.606983482837677,187.154,,2.646448087431694,3.7148399353027344,,,1
Höljes Holjes Hydroelectric Power Station Sweden - Holjes Hydroelectric Power Station Sweden,60.950966,12.545216,0.2010564655065536,,,2.4090163934426227,5.676147,,,1
Höljes Holjes Hydroelectric Power Station Sweden - Holjes Hydroelectric Power Station Sweden,60.950967,12.545216,,84.273,,,,,,1
Hölleforsen,62.950833,16.667778,0.1844692975282669,1.643,,1.886338797814208,3.7132995,,,1
Høgefoss,58.951596,8.517097,0.3899867534637451,31.072,,4.07814207650273,4.597712516784668,,,1
Hønefoss,60.169989,10.25448,0.3361503779888153,95.013,,2.7136612021857944,3.839296817779541,,,1
Høyanger K5A,61.21888,6.063321,0.4537566900253296,0.16,,8.013934426229508,12.864052772521973,,,1
Høyanger K5B,61.218822,6.063635,0.4034215211868286,0.16,,8.013934426229508,12.437620162963867,,,1
Høylandsfoss,58.281282,6.815432,0.5706056356430054,0.296,,6.823224043715848,9.511542320251465,,,1
IVAILOVGRAD,41.5839,26.1075,0.1908582895994186,34.938,-0.11317306,1.6008196721311478,11.765144348144531,,,1
IZNAJAR 1,37.276001,-4.387,0.0715609416365623,12.451,,1.643715846994536,11.222693,,,1
IZVOARELE,45.267768,26.024851,0.4254205226898193,5.777,,2.0409836065573788,5.2605314,,,1
Ibon de Ip,42.708,-0.496,0.3174137771129608,0.33,,4.547267759562841,12.163948,,,1
Idanha-a-Nova,39.9447,-7.2011,0.3486397564411163,3.646,,2.2136612021857927,8.411392,,,1
Ikustsk,52.2367,104.3217,0.0374767258763313,0.057,,1.3434426229508205,2.8875434,,,1
Il?su Dam,37.5302,41.8529,-0.0158543474972248,574.082,,1.681693989071039,10.555433,,,1
Ilanz stufe panix pigniu,46.774764,9.195226,0.4697259664535522,30.377,,3.727049180327869,10.332009,,,1
Ilarionas ILARIONAS - Ilarionas Hydroelectric Power Plant Greece,40.0966,21.8039,0.0857904106378555,50.158,,1.708196721311477,12.17750644683838,,,1
Ilava Ilava Hydroelectric Power Plant Slovakia - Ilava Hydroelectric Power Plant Slovakia,49.00567,18.23494,0.2669398784637451,0.225,,2.154644808743169,1.6405189,,,1
Ildgrubfossen,66.300896,14.350961,0.6241953372955322,6.523,,6.246174863387979,5.404842376708984,,,1
Imatra Imatra - Imatra Hydroelectric Power Plant Finland,61.166797,28.774695,0.2471090406179428,608.204,-0.27023405,1.9890710382513663,4.508160591125488,,,1
Imsland,59.478233,5.990793,0.7084192633628845,2.296,,8.022404371584697,7.368329524993896,,,1
Imst,47.212246,10.721519,0.4517283737659454,104.019,-0.4107711,3.898360655737707,13.343668937683104,,,1
Ingolstadt,48.750317,11.412153,0.1889116168022155,316.936,,2.5204918032786896,3.4155874252319336,,,1
Inguri (Enguri) Dam Hydroelectric Power Station Georgia,42.7584,42.0309,0.1445729583501815,104.734,,7.783060109289612,18.236146926879883,,,1
Inkeroinen ve,60.710278,26.813611,0.3211630880832672,225.707,-0.29019716,2.100546448087432,3.0236544609069824,,,1
Innergsteig,46.376426,7.278,0.605660617351532,0.514,,3.315300546448088,16.777338,,,1
Innertkirchen 1/2/3,46.708553,8.226019,0.546034574508667,22.304,,5.637704918032786,9.087383,,,1
Innertkirchen 2,46.7086,8.226,0.5441534519195557,22.304,,5.637704918032786,9.018003,,,1
Inningen M1,48.29,10.83,0.6447449922561646,24.97,,3.233060109289617,1.983954071998596,,,1
Innset,68.659576,18.824753,0.6929937601089478,0.638,,3.941256830601094,12.240134239196776,,,1
Inverawe INAW-1 ,56.439722,-5.216944,0.7096311450004578,57.298,,5.035792349726781,5.462269306182861,,,1
Invergarry,57.077999,-4.781,0.6854851841926575,0.14,,5.043169398907103,5.497929573059082,,,1
Inverlael,57.8235,-5.0553,0.7380735278129578,1.608,,5.859562841530054,6.0169830322265625,,,1
Inverno da Calheta,32.7215,-17.1789,0.3101275861263275,0.114,,2.31912568306011,10.767693,,,1
Ionesti,44.857917,24.24625,-0.0184035301208496,137.54,,1.5677595628415308,1.0382442,,,1
Iovskaya HPP,66.6692,31.3894,0.6772695183753967,50.922,,1.874043715846996,5.671014,,,1
Ipotesti,44.26625,24.400417,,147.681,,1.2825136612021866,1.1758344,,,1
Irganayskaya HPP,42.7452,46.8316,0.0258338507264852,58.682,,1.9882513661202192,12.264722,,,1
Isenthal bolzbach,46.899208,8.593407,0.4047364592552185,0.123,,6.641256830601095,10.125072,,,1
Isohaara,65.797083,24.549583,0.5698927044868469,575.45,-0.4553953,2.420218579234974,1.0353282690048218,,,1
Isola palanzano,44.437255,10.194488,0.4925504028797149,1.921,,4.629234972677593,7.753870964050293,,,1
Isola serafini,45.089969,9.93657,0.4501698613166809,0.518,,3.970765027322402,1.1207716464996338,,,1
Isolato Madesimo,46.443199,9.335009,0.3122943639755249,2.1,,4.916120218579236,14.072209358215332,,,1
Isolato spluga ISOLATO SPLUGA,46.443064,9.334613,0.3771380186080932,2.1,,4.916120218579236,13.50346851348877,,,1
Istad,62.805201,7.700295,0.5969588160514832,0.231,,6.043442622950822,4.988757133483887,,,1
Istrago,46.110463,12.880402,0.4876387119293213,1.154,,4.9822404371584685,2.0269601345062256,,,1
Itoiz,42.80375,-1.362083,-0.229867622256279,13.39,,3.291803278688526,7.020722,,,1
Iveland,58.390377,7.894692,0.4173603057861328,119.907,,4.910109289617484,9.985199928283691,,,1
Izbiceni,43.81625,24.69625,-0.0199624020606279,169.348,,1.4213114754098366,1.4590682,,,1
Izernore,46.2184,5.5632,0.7574270367622375,0.506,-0.67491066,4.30273224043716,3.371083498001098,,,1
JM ORIOL 1 - Jose Maria de Oriol (Alcantara) Hydroelectric Power Plant Spain,39.730301,-6.8849,0.3057626783847809,236.949,,1.6754098360655738,7.175825,,,1
Jablanica Hydroelectric Power Plant Bosnia and Herzegovina,43.6924,17.7325,0.1685810834169387,70.906,0.17067371,3.794808743169399,15.763534545898438,,,1
Jajce I Hidroelektrana Bosnia and Herzegovina,44.3774,17.2816,0.7154300212860107,43.639,-0.6193851,2.3800546448087427,20.52363586425781,,,1
Jajce II Hidroelektrana Bosnia and Herzegovin,44.4279,17.2404,0.7131516337394714,43.639,-0.6195393,2.3800546448087427,22.626916885375977,,,1
Janeiro de Cima,40.0655,-7.8055,0.5637093782424927,23.202,,2.312841530054647,8.077423,,,1
Januszkowice,50.3905,18.1133,0.1721284985542297,73.718,,2.080874316939892,1.7611121,,,1
Jaruga Hydroelectric Power Plant Croatia Croatia,43.805,15.9626,0.5043663382530212,37.678,-0.39024022,3.3806010928961747,11.737503051757812,,,1
Jettenbach,48.177714,12.381857,0.3527101278305053,338.415,,2.957377049180329,3.1952686309814453,,,1
Jochenstein,48.5184,13.7076,0.1947648525238037,1396.983,0.19313264,3.142076502732241,9.78924560546875,,,1
Jordal,61.334108,6.687803,0.6105716824531555,1.256,,6.165300546448087,7.93299674987793,,,1
Jordal,62.754863,8.315464,0.682214617729187,0.114,,6.204644808743171,7.93299674987793,,,1
Jordalen 2,60.869995,6.724412,0.5050150156021118,5.865,,7.136612021857919,9.933197975158691,,,1
Jostedal,61.520817,7.308742,0.5230154991149902,0.297,,6.945355191256825,15.136073112487791,,,1
Jouques Jouques Hydroelectric Power Station France - Jouques Hydroelectric Power Station France,43.681,5.656,0.0993504375219345,143.613,-0.12182959,2.337978142076504,10.5005464553833,,,1
Jouy-aux-Arches,49.0644,6.0867,0.7983781099319458,118.317,-0.7006964,2.6685792349726767,6.146140098571777,,,1
Juankoski,63.0675,28.338611,0.320056140422821,21.54,-0.30355385,2.0150273224043715,3.4457507133483887,,,1
Jukla,60.191554,6.389272,0.548909068107605,0.137,,8.448907103825135,15.794415473937988,,,1
Juktans Storjuktan- Dammen,65.292975,17.2233,0.4428698122501373,0.338,,2.464480874316942,1.1797928,,,1
Julfoss,63.41285,10.944374,0.7415688633918762,0.55,,4.432513661202181,5.161190509796143,,,1
Julskaret,63.140481,10.968042,0.6543791890144348,1.822,,4.00245901639344,3.743297576904297,,,1
Jumisko,66.3333,28.15,,1.764,0.1657139,1.981420765027324,0.2303218692541122,,,1
Juotas,63.5,22.5333,0.463587999343872,0.095,-0.5089706,2.2229508196721333,0.8013741374015808,,,1
Juveln,63.7167,13.15,-0.314947247505188,1.072,,2.9882513661202186,0.0,,,1
Juvfossen,62.246257,6.890173,0.6286198496818542,3.132,,5.796448087431692,6.269391536712647,,,1
Jylhama,64.57875,26.76625,0.6948437690734863,228.923,-0.6245486,2.201092896174864,1.6411851644515991,,,1
Järkvissle,62.80183,16.637707,0.7511232495307922,0.994,,1.7609289617486337,6.3223047,,,1
Järnvägsforsen,62.488611,15.554444,0.6587952375411987,47.996,,1.853551912568306,3.1023011,,,1
Järpströmmen,63.344498,13.460305,0.3348733186721802,80.823,,2.338251366120219,1.4440701,,,1
Jørundland,58.906297,8.22607,0.7336569428443909,9.7,,4.339890710382513,12.946653366088867,,,1
Jøssang,59.002831,6.081567,0.6996932625770569,0.818,,6.925409836065573,12.617621421813965,,,1
Jøssingfjord,58.326221,6.351906,0.2999807000160217,0.141,,6.613934426229506,13.251946449279783,,,1
K?l?çkaya Dam,40.242,38.1859,0.0004694939707405,60.633,,1.3579234972677603,15.208519,,,1
KARDZHALI,41.6334,25.3381,0.4881651103496551,10.923,-0.46300358,1.7740437158469944,12.18004035949707,,,1
KAVO Koivukoski III,64.223333,27.784444,0.4772230088710785,0.779,-0.44946027,2.2472677595628414,1.7506483793258667,,,1
KW Amlach,46.8142,12.7618,0.5284785032272339,11.246,-0.5153556,4.181967213114752,1.558419108390808,,,1
KW Gundelsheim,49.280578,9.156055,0.3723033368587494,0.12,,2.719672131147543,2.2599453926086426,,,1
KW Jenbach,47.3932,11.7886,0.0604469776153564,192.996,-0.09500058,3.942349726775954,5.752469539642334,,,1
KW Kaunertal,47.0678,10.6652,0.3305598199367523,70.408,-0.29814819,4.092896174863388,12.04533863067627,,,1
KW Kühtai,47.2078,11.0057,0.3545472323894501,0.221,-0.30859897,4.26912568306011,9.777299880981444,,,1
KW Silz,47.2696,10.9678,0.3617372810840606,137.041,-0.33930174,4.467759562841531,9.955437660217283,,,1
KW Öpfingen,48.29463,9.830391,0.4633161723613739,67.859,,2.748087431693991,2.2930264472961426,,,1
Kaaranneskoski,66.647,24.4266,0.6260769367218018,1.271,-0.588851,1.922677595628417,2.083955764770508,,,1
Kachlet,48.579711,13.408274,0.0780535712838172,697.139,,2.898360655737707,3.16075086593628,,,1
Kaggefoss,59.947544,9.934564,0.6519993543624878,0.121,,2.9581967213114755,8.178190231323242,,,1
Kaihua,66.35,26.85,0.7497157454490662,316.07,-0.666531,1.9095628415300552,2.1544651985168457,,,1
Kaitakoski HPP,68.9386,28.6006,0.2912010848522186,112.811,,1.6617486338797824,1.5436184,,,1
Kaitfors,63.694,23.4009,0.6311050057411194,30.485,-0.59030783,2.0915300546448075,2.729318380355835,,,1
Kakhovka,46.7786,33.3697,-0.1056811213493347,1499.77,,1.007377049180328,1.204138,,,1
Kaldestad,60.364247,6.150254,0.3879317343235016,10.084,,8.311202185792352,9.238390922546388,,,1
Kaldestad,60.554265,6.029858,0.6833012700080872,1.234,,8.501639344262294,9.238390922546388,,,1
Kaldsåni,59.540832,7.33328,0.4199216365814209,0.509,,5.380327868852456,3.883026599884033,,,1
Kalimantsi Hydroelectric Power Plant Macedonia - Kalimantsi Hydroelectric Power Plant Macedonia,41.97115,22.57809,0.6608060598373413,7.536,,2.0612021857923493,13.044219970703123,,,1
Kalin + Kamenitsa + Pastra + Rila HPP,42.07,23.13,0.8253519535064697,0.117,-0.7280146,1.8333333333333344,8.567017555236816,,,1
Kallnach,47.021499,7.228177,0.4915116727352142,146.444,,3.645901639344264,2.44665,,,1
Kalsdorf,46.944097,15.50363,0.221785306930542,117.399,-0.14950383,2.43688524590164,3.169828653335572,,,1
Kalserbach-M1,46.923,12.601,0.5823291540145874,18.765,-0.51822793,4.036065573770491,12.46037483215332,,,1
Kaltimo,62.807917,30.179583,0.2299318313598632,149.581,0.12429582,2.12568306010929,1.1853537559509275,,,1
Kalvedalen,61.258271,8.757071,0.685714066028595,0.145,,3.53879781420765,11.046229362487791,,,1
Kamskaya HPP,58.1146,56.3289,0.0758778676390647,1633.55,,1.7887978142076504,1.2556328,,,1
Kamyk republic Kamyk Hydroelectric Power Plant Czech Republic - Kamyk Hydroelectric Power Plant Czech Republic,49.633,14.2468,0.1076802834868431,76.292,-0.03897821,2.4306010928961763,6.394604206085205,,,1
Kandal,61.671548,6.379287,0.5826943516731262,1.903,,6.939617486338792,8.983970642089844,,,1
Kandergrund,46.542747,7.659487,0.610066294670105,6.624,,5.853825136612022,8.262676,,,1
Kangsliåga,66.148018,13.850365,0.6534422039985657,1.406,,5.945081967213112,7.144030570983887,,,1
Kaniv,49.7665,31.4717,0.0328575335443019,1515.791,,1.8844262295081984,1.6619662,,,1
Kanndalen,62.675889,8.157595,0.6646463871002197,0.495,,6.8418032786885234,12.949015617370604,,,1
Kappelerhof,47.484554,8.292832,0.4742822349071502,90.62,,3.365027322404371,7.94081,,,1
Kaprun Limberg II,47.1985,12.7223,0.7014985084533691,1.077,-0.60739034,4.438251366120217,19.62413215637207,,,1
Kaprun Oberstufe,47.1968,12.7192,0.107314720749855,1.077,0.026663525,4.438251366120217,14.948166847229004,,,1
Kaprun main stage,47.2591,12.7389,0.6889128684997559,2.087,-0.6267275,3.5849726775956263,14.241168975830078,,,1
Karakaya Dam,38.2264,39.1353,0.0293000359088182,671.902,,1.6081967213114752,17.808771,,,1
Karjalankoski,63.044722,28.304167,0.5291199684143066,50.061,-0.5002605,2.020765027322405,2.7576277256011963,,,1
Karkam?? Dam,36.8697,38.0307,0.025010785087943,731.733,,1.0775956284153008,1.4089456,,,1
Karsefors,56.501729,13.11362,0.5549163818359375,86.944,,2.79016393442623,3.8958144,,,1
Kashhatau HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3304,43.6463,0.380725085735321,27.618,,2.48032786885246,7.4695697,,,1
Kastraki KASTRAKI - Kastraki Hydroelectric Power Plant Greece,38.7415,21.3642,0.1354807764291763,65.956,,2.626775956284153,6.680088996887207,,,1
Katerman vesivoimalaitos,64.096111,28.973889,0.4032909870147705,62.038,-0.42283598,1.904098360655738,3.2071750164031982,,,1
Kattilakoski,63.47,23.306389,0.6264119148254395,16.094,-0.5877022,2.0284153005464485,2.394468069076538,,,1
Kattstrupeforsen,63.326439,14.579856,0.388796865940094,0.118,,2.141256830601093,3.437413,,,1
Kaufering,48.084026,10.864936,0.2885335385799408,58.901,,3.629234972677597,2.174001455307007,,,1
Kaunohe Kauno KHE------HA1 - Kaunas Hydroelectric Power Plant Lithuania,54.87414,24.0,0.073972463607788,276.069,,2.009289617486341,1.66584575176239,,,1
Kaupanger 3,61.198121,7.224067,0.3211862444877624,0.832,,4.911202185792348,2.908652782440185,,,1
Keban Dam,38.8055,38.7591,0.0344775840640068,595.913,,1.510382513661202,8.793035,,,1
Kegums hpp Kegums HPP - Kegums Hydroelectric Power Plant Latvia,56.7405,24.7113,0.5362890958786011,640.121,,2.242349726775957,1.2260916233062744,,,1
Kellerberg,46.67,13.6886,0.7664992809295654,1.831,-0.66688293,3.8617486338797793,15.832681655883787,,,1
Keltti hydropower plant,60.873611,26.614444,0.1410000175237655,221.605,-0.03757042,1.946174863387978,4.530270099639893,,,1
Kelukoski,67.455556,26.598333,0.2859309315681457,26.136,-0.22553264,1.8254098360655744,1.1294931173324585,,,1
Kembs KEMBS - Kembs Hydroelectric Power Station France,47.655,7.52,0.0418893508613109,1.361,0.17637004,3.307650273224046,2.5668179988861084,,,1
Kendoon,55.165,-4.19,0.7132241129875183,10.709,,4.06748633879781,3.573271036148072,,,1
Kesznyeten hernadviz hungary Kesznyeten (Hernadviz) Hydroelectric Power Plant Hungary - Kesznyeten (Hernadviz) Hydroelectric Power Plant Hungary,47.995972,21.033037,0.5297315716743469,2.951,,1.463934426229509,2.240161895751953,,,1
Khrami I Hydroelectric Power Plant Georgia,41.5489,44.1235,0.4171921014785766,8.309,,2.661202185792349,14.590609550476074,,,1
Khrami II Hydroelectric Power Plant Georgia,41.5461,44.1277,0.5327374935150146,8.309,,2.480054644808743,17.19830894470215,,,1
Kierikki,65.359444,25.91,0.6256688237190247,114.618,-0.5924643,1.987431693989073,2.708349704742432,,,1
Kiev,50.5883,30.5118,-0.0496852956712245,1171.508,,1.7770491803278687,1.8924215,,,1
Kiev (pumped storage),50.6113,30.4902,0.2628073096275329,1171.508,,1.7245901639344257,2.8264005,,,1
Kildalen,69.665984,21.10666,0.6281753778457642,3.659,,3.8423497267759568,5.756277561187744,,,1
Kilforsen Kilforsen Hydroelectric Power Plant Sweden - Kilforsen Hydroelectric Power Plant Sweden,63.5423,16.7629,0.3725287616252899,0.444,,1.9538251366120225,3.1157384,,,1
